state;action_reward;n_state
750&5|310&4|682&2|307&4|268&4|332&3|887&4|302&3|346&3|270&3|313&4|292&4;689&3|335&3|294&3|343&2;750&5|310&4|682&2|307&4|268&4|332&3|887&4|302&3|346&3|270&3|313&4|292&4|689&3|335&3|294&3|343&2
549&3|519&4|1157&5|595&3|101&2|155&1|447&4|128&5|100&5|47&5|38&3|1629&5;108&3|477&4|367&4|352&5;549&3|519&4|1157&5|595&3|101&2|155&1|447&4|128&5|100&5|47&5|38&3|1629&5|108&3|477&4|367&4|352&5
323&3|195&5|650&5|11&3|181&5|286&5|270&5|657&5|250&4|144&3|528&4|150&5;273&3|222&4|1154&5|651&5;323&3|195&5|650&5|11&3|181&5|286&5|270&5|657&5|250&4|144&3|528&4|150&5|273&3|222&4|1154&5|651&5
267&4|313&5|307&4|346&3|750&3|751&3|268&4|682&3|338&2|306&4|269&3|301&4;350&3|880&4|261&3|358&3;267&4|313&5|307&4|346&3|750&3|751&3|268&4|682&3|338&2|306&4|269&3|301&4|350&3|880&4|261&3|358&3
313&5|118&2|250&1|25&3|235&5|1302&5|293&5|111&3|508&5|137&5|405&3|269&4;1051&4|120&1|274&4|407&4;313&5|118&2|250&1|25&3|235&5|1302&5|293&5|111&3|508&5|137&5|405&3|269&4|1051&4|120&1|274&4|407&4
588&1|268&4|188&3|1018&3|53&3|1036&3|240&2|432&4|260&2|940&2|1252&4|288&2;809&1|200&4|234&2|357&4;588&1|268&4|188&3|1018&3|53&3|1036&3|240&2|432&4|260&2|940&2|1252&4|288&2|809&1|200&4|234&2|357&4
1152&2|216&5|88&4|319&5|1103&4|14&4|813&4|49&3|430&5|709&5|129&4|421&3;742&1|226&3|770&3|705&5;1152&2|216&5|88&4|319&5|1103&4|14&4|813&4|49&3|430&5|709&5|129&4|421&3|742&1|226&3|770&3|705&5
591&2|1009&4|285&4|1375&3|147&2|124&4|1&3|930&2|243&2|235&3|50&3|1013&3;268&4|21&3|307&3|340&4;591&2|1009&4|285&4|1375&3|147&2|124&4|1&3|930&2|243&2|235&3|50&3|1013&3|268&4|21&3|307&3|340&4
156&3|288&2|223&4|326&5|270&4|181&5|169&5|91&4|69&3|216&4|1119&3|419&4;318&5|372&5|222&5|432&5;156&3|288&2|223&4|326&5|270&4|181&5|169&5|91&4|69&3|216&4|1119&3|419&4|318&5|372&5|222&5|432&5
435&5|539&3|1050&5|427&5|200&4|969&4|487&4|484&5|678&3|322&3|124&4|414&4;31&5|234&4|1028&4|662&4;435&5|539&3|1050&5|427&5|200&4|969&4|487&4|484&5|678&3|322&3|124&4|414&4|31&5|234&4|1028&4|662&4
471&3|298&5|746&3|465&3|116&4|283&4|249&3|117&4|215&2|529&3|443&2|8&5;268&4|271&2|423&3|210&4;471&3|298&5|746&3|465&3|116&4|283&4|249&3|117&4|215&2|529&3|443&2|8&5|268&4|271&2|423&3|210&4
302&4|687&1|990&4|261&2|678&4|288&4|289&3|269&4|294&5|690&4|262&3|319&3;948&4|1048&5|875&3|988&2;302&4|687&1|990&4|261&2|678&4|288&4|289&3|269&4|294&5|690&4|262&3|319&3|948&4|1048&5|875&3|988&2
12&5|197&4|306&4|747&4|796&4|153&4|196&5|408&5|283&4|10&4|392&4|200&2;336&1|729&4|259&4|652&4;12&5|197&4|306&4|747&4|796&4|153&4|196&5|408&5|283&4|10&4|392&4|200&2|336&1|729&4|259&4|652&4
283&4|125&4|276&5|100&4|237&4|287&5|744&4|9&4|285&5|321&4|286&5|284&4;696&4|121&4|405&3|544&4;283&4|125&4|276&5|100&4|237&4|287&5|744&4|9&4|285&5|321&4|286&5|284&4|696&4|121&4|405&3|544&4
100&5|237&5|7&1|327&3|1041&3|50&3|81&4|467&5|93&4|204&4|276&5|410&3;1221&2|604&3|393&4|403&2;100&5|237&5|7&1|327&3|1041&3|50&3|81&4|467&5|93&4|204&4|276&5|410&3|1221&2|604&3|393&4|403&2
259&2|263&3|307&4|9&3|326&3|690&4|243&3|271&4|335&2|877&1|358&3|294&1;901&1|680&2|892&1|266&2;259&2|263&3|307&4|9&3|326&3|690&4|243&3|271&4|335&2|877&1|358&3|294&1|901&1|680&2|892&1|266&2
199&5|286&4|246&5|180&1|269&3|427&4|317&5|515&4|382&5|863&2|645&3|127&2;735&4|511&4|179&1|87&5;199&5|286&4|246&5|180&1|269&3|427&4|317&5|515&4|382&5|863&2|645&3|127&2|735&4|511&4|179&1|87&5
405&4|678&4|230&5|1074&3|692&4|258&4|433&4|761&3|298&4|143&3|89&4|31&4;29&3|235&1|559&4|568&4;405&4|678&4|230&5|1074&3|692&4|258&4|433&4|761&3|298&4|143&3|89&4|31&4|29&3|235&1|559&4|568&4
284&3|64&5|697&3|764&3|280&3|591&5|1263&2|71&5|332&5|90&2|470&3|1311&5;94&4|1520&3|721&5|1229&2;284&3|64&5|697&3|764&3|280&3|591&5|1263&2|71&5|332&5|90&2|470&3|1311&5|94&4|1520&3|721&5|1229&2
748&3|258&4|288&3|313&5|245&3|261&2|294&3|292&4|326&4|289&2|259&2|322&3;457&2|358&1|681&1|881&2;748&3|258&4|288&3|313&5|245&3|261&2|294&3|292&4|326&4|289&2|259&2|322&3|457&2|358&1|681&1|881&2
143&1|151&4|98&4|1059&3|240&3|15&5|268&5|307&5|475&5|789&4|743&1|597&4;179&5|751&5|168&5|184&3;143&1|151&4|98&4|1059&3|240&3|15&5|268&5|307&5|475&5|789&4|743&1|597&4|179&5|751&5|168&5|184&3
301&2|347&4|288&5|315&3|313&5|271&2|324&3|286&4|289&2|538&3|328&2|302&5;316&3|343&4|748&1|264&3;301&2|347&4|288&5|315&3|313&5|271&2|324&3|286&4|289&2|538&3|328&2|302&5|316&3|343&4|748&1|264&3
124&4|847&4|253&5|283&3|137&4|744&4|14&4|1068&2|15&3|100&5|20&5|19&5;269&4|285&5|936&5|508&5;124&4|847&4|253&5|283&3|137&4|744&4|14&4|1068&2|15&3|100&5|20&5|19&5|269&4|285&5|936&5|508&5
223&4|69&1|260&2|200&4|174&4|318&4|568&3|87&4|1&3|433&4|183&4|748&3;628&2|11&4|338&3|243&1;223&4|69&1|260&2|200&4|174&4|318&4|568&3|87&4|1&3|433&4|183&4|748&3|628&2|11&4|338&3|243&1
319&4|192&4|135&4|1021&3|79&2|271&4|268&3|514&5|299&4|340&3|484&5|328&2;611&4|493&5|504&5|498&4;319&4|192&4|135&4|1021&3|79&2|271&4|268&3|514&5|299&4|340&3|484&5|328&2|611&4|493&5|504&5|498&4
1006&5|221&5|1159&5|59&4|666&3|638&3|213&5|1529&3|357&4|512&5|863&5|1266&4;482&2|174&1|208&2|318&5;1006&5|221&5|1159&5|59&4|666&3|638&3|213&5|1529&3|357&4|512&5|863&5|1266&4|482&2|174&1|208&2|318&5
207&4|549&4|628&4|182&3|337&4|527&3|515&4|131&4|922&4|164&3|310&3|753&4;143&2|229&2|569&2|708&4;207&4|549&4|628&4|182&3|337&4|527&3|515&4|131&4|922&4|164&3|310&3|753&4|143&2|229&2|569&2|708&4
1063&2|174&3|433&4|988&1|1149&3|1021&1|487&2|486&4|95&3|490&3|173&5|357&4;1115&2|1299&2|465&3|220&3;1063&2|174&3|433&4|988&1|1149&3|1021&1|487&2|486&4|95&3|490&3|173&5|357&4|1115&2|1299&2|465&3|220&3
662&4|227&4|230&4|197&4|88&3|659&4|183&5|755&3|39&3|209&4|79&3|1047&3;177&4|203&3|169&5|180&5;662&4|227&4|230&4|197&4|88&3|659&4|183&5|755&3|39&3|209&4|79&3|1047&3|177&4|203&3|169&5|180&5
340&3|303&4|347&4|346&3|327&2|750&2|270&3|903&2|286&1|896&5|272&3|300&2;245&1|322&1|689&2|338&3;340&3|303&4|347&4|346&3|327&2|750&2|270&3|903&2|286&1|896&5|272&3|300&2|245&1|322&1|689&2|338&3
763&4|50&5|323&3|328&4|748&5|289&5|477&5|688&4|242&4|742&4|713&2|298&5;825&5|111&3|118&3|225&4;763&4|50&5|323&3|328&4|748&5|289&5|477&5|688&4|242&4|742&4|713&2|298&5|825&5|111&3|118&3|225&4
245&2|237&2|137&4|9&3|276&4|294&4|744&3|100&4|150&5|1&4|286&3|475&4;117&3|628&1|508&3|471&2;245&2|237&2|137&4|9&3|276&4|294&4|744&3|100&4|150&5|1&4|286&3|475&4|117&3|628&1|508&3|471&2
596&3|1012&4|275&4|322&3|15&5|628&4|748&3|288&4|100&4|123&4|323&2|235&1;257&5|276&3|508&3|147&3;596&3|1012&4|275&4|322&3|15&5|628&4|748&3|288&4|100&4|123&4|323&2|235&1|257&5|276&3|508&3|147&3
50&4|483&5|100&5|479&4|183&5|1010&4|475&5|197&5|56&5|64&5|174&5|125&2;528&5|193&4|423&5|484&5;50&4|483&5|100&5|479&4|183&5|1010&4|475&5|197&5|56&5|64&5|174&5|125&2|528&5|193&4|423&5|484&5
269&4|295&4|50&5|286&4|305&3|303&4|127&5|315&1|255&4|288&3|311&5|276&4;272&5|304&4|300&4|309&1;269&4|295&4|50&5|286&4|305&3|303&4|127&5|315&1|255&4|288&3|311&5|276&4|272&5|304&4|300&4|309&1
48&5|204&4|418&3|175&4|549&3|7&4|432&4|191&5|1&4|1311&4|194&4|1135&2;106&2|896&4|70&4|572&3;48&5|204&4|418&3|175&4|549&3|7&4|432&4|191&5|1&4|1311&4|194&4|1135&2|106&2|896&4|70&4|572&3
749&3|307&5|9&5|310&4|748&5|255&4|331&4|276&5|259&5|285&4|879&4|327&4;763&5|50&5|458&4|846&5;749&3|307&5|9&5|310&4|748&5|255&4|331&4|276&5|259&5|285&4|879&4|327&4|763&5|50&5|458&4|846&5
410&1|189&4|952&2|654&5|134&5|199&4|1335&1|823&3|475&4|1048&4|285&4|546&3;529&3|346&4|1101&4|847&5;410&1|189&4|952&2|654&5|134&5|199&4|1335&1|823&3|475&4|1048&4|285&4|546&3|529&3|346&4|1101&4|847&5
582&5|676&4|116&3|949&3|129&4|301&3|462&4|1260&2|70&4|86&4|269&3|531&5;936&4|221&3|245&4|921&5;582&5|676&4|116&3|949&3|129&4|301&3|462&4|1260&2|70&4|86&4|269&3|531&5|936&4|221&3|245&4|921&5
483&5|194&2|23&5|156&4|238&4|187&5|435&3|42&1|216&4|423&5|79&4|1&5;1232&5|83&3|170&5|181&5;483&5|194&2|23&5|156&4|238&4|187&5|435&3|42&1|216&4|423&5|79&4|1&5|1232&5|83&3|170&5|181&5
286&5|644&4|514&5|137&4|869&4|237&5|792&5|153&4|631&4|180&4|111&4|269&5;535&4|762&5|280&3|274&4;286&5|644&4|514&5|137&4|869&4|237&5|792&5|153&4|631&4|180&4|111&4|269&5|535&4|762&5|280&3|274&4
86&4|59&5|333&4|371&5|275&4|463&4|921&4|60&5|274&4|744&5|326&4|83&3;98&5|226&3|159&4|228&4;86&4|59&5|333&4|371&5|275&4|463&4|921&4|60&5|274&4|744&5|326&4|83&3|98&5|226&3|159&4|228&4
23&4|1017&3|71&3|356&3|321&3|506&4|427&5|531&5|686&2|436&4|697&3|357&5;1074&3|264&3|218&3|85&4;23&4|1017&3|71&3|356&3|321&3|506&4|427&5|531&5|686&2|436&4|697&3|357&5|1074&3|264&3|218&3|85&4
52&4|591&4|189&4|227&4|208&4|24&5|566&4|176&5|128&4|197&4|218&4|116&4;801&3|930&3|541&2|1140&1;52&4|591&4|189&4|227&4|208&4|24&5|566&4|176&5|128&4|197&4|218&4|116&4|801&3|930&3|541&2|1140&1
514&3|614&3|318&5|202&4|136&4|886&2|322&3|515&5|117&3|269&4|100&5|486&4;168&5|134&5|176&5|174&5;514&3|614&3|318&5|202&4|136&4|886&2|322&3|515&5|117&3|269&4|100&5|486&4|168&5|134&5|176&5|174&5
196&4|521&5|9&5|209&5|180&4|813&5|1166&4|604&4|638&4|213&5|58&5|223&5;97&4|276&3|630&2|203&3;196&4|521&5|9&5|209&5|180&4|813&5|1166&4|604&4|638&4|213&5|58&5|223&5|97&4|276&3|630&2|203&3
228&3|385&3|1090&3|820&4|186&2|849&3|651&3|249&2|173&3|39&4|210&4|496&3;295&3|160&4|790&3|240&3;228&3|385&3|1090&3|820&4|186&2|849&3|651&3|249&2|173&3|39&4|210&4|496&3|295&3|160&4|790&3|240&3
735&4|202&5|621&4|414&5|193&4|8&5|50&4|526&4|434&3|194&5|284&4|403&4;183&4|474&5|219&3|137&5;735&4|202&5|621&4|414&5|193&4|8&5|50&4|526&4|434&3|194&5|284&4|403&4|183&4|474&5|219&3|137&5
275&4|472&2|111&3|509&4|462&2|55&5|1118&3|128&2|875&4|318&5|1012&3|281&3;138&1|78&2|401&3|712&4;275&4|472&2|111&3|509&4|462&2|55&5|1118&3|128&2|875&4|318&5|1012&3|281&3|138&1|78&2|401&3|712&4
303&3|323&1|272&4|286&5|1176&4|882&2|990&2|313&3|339&2|300&3|310&2|678&1;268&1|995&2|245&2|288&1;303&3|323&1|272&4|286&5|1176&4|882&2|990&2|313&3|339&2|300&3|310&2|678&1|268&1|995&2|245&2|288&1
863&4|510&4|114&4|483&3|165&5|152&4|319&3|172&3|298&2|64&3|174&5|8&5;96&4|642&4|183&4|443&4;863&4|510&4|114&4|483&3|165&5|152&4|319&3|172&3|298&2|64&3|174&5|8&5|96&4|642&4|183&4|443&4
98&4|698&2|143&3|1021&5|1003&2|396&4|121&1|475&4|652&5|1077&4|101&3|433&5;1028&2|117&1|122&2|147&1;98&4|698&2|143&3|1021&5|1003&2|396&4|121&1|475&4|652&5|1077&4|101&3|433&5|1028&2|117&1|122&2|147&1
22&5|64&4|492&4|194&5|286&4|136&5|705&5|215&5|237&5|478&5|603&5|245&2;480&5|172&5|143&2|1443&4;22&5|64&4|492&4|194&5|286&4|136&5|705&5|215&5|237&5|478&5|603&5|245&2|480&5|172&5|143&2|1443&4
304&4|302&2|333&5|300&3|362&1|895&4|899&5|331&3|301&2|344&1|328&1|750&2;327&1|269&5|288&5|1313&2;304&4|302&2|333&5|300&3|362&1|895&4|899&5|331&3|301&2|344&1|328&1|750&2|327&1|269&5|288&5|1313&2
327&4|245&4|899&3|883&4|315&5|427&5|305&4|347&1|312&4|523&5|689&1|344&5;234&4|124&5|520&5|9&5;327&4|245&4|899&3|883&4|315&5|427&5|305&4|347&1|312&4|523&5|689&1|344&5|234&4|124&5|520&5|9&5
990&3|876&2|680&1|249&2|984&2|1292&3|1096&2|890&1|1300&2|1237&3|298&4|885&3;1382&3|1668&3|1255&2|536&2;990&3|876&2|680&1|249&2|984&2|1292&3|1096&2|890&1|1300&2|1237&3|298&4|885&3|1382&3|1668&3|1255&2|536&2
775&2|523&4|208&4|13&4|789&3|235&3|195&3|732&3|41&4|1218&3|780&3|121&2;97&4|11&2|588&4|95&3;775&2|523&4|208&4|13&4|789&3|235&3|195&3|732&3|41&4|1218&3|780&3|121&2|97&4|11&2|588&4|95&3
633&4|235&5|678&4|226&5|411&4|132&5|1014&4|260&4|403&5|1011&4|395&3|432&5;1239&5|549&5|358&5|172&5;633&4|235&5|678&4|226&5|411&4|132&5|1014&4|260&4|403&5|1011&4|395&3|432&5|1239&5|549&5|358&5|172&5
174&4|63&3|705&1|127&4|168&3|284&4|204&3|642&3|523&4|90&1|742&3|746&2;1042&4|402&3|739&3|51&3;174&4|63&3|705&1|127&4|168&3|284&4|204&3|642&3|523&4|90&1|742&3|746&2|1042&4|402&3|739&3|51&3
72&1|511&4|455&5|95&3|451&2|895&3|265&3|709&4|448&5|1485&4|699&2|1101&3;816&1|1228&2|561&2|946&4;72&1|511&4|455&5|95&3|451&2|895&3|265&3|709&4|448&5|1485&4|699&2|1101&3|816&1|1228&2|561&2|946&4
183&4|288&3|229&2|234&4|173&4|56&4|55&4|185&4|98&5|581&4|449&3|23&4;379&2|38&3|554&3|226&3;183&4|288&3|229&2|234&4|173&4|56&4|55&4|185&4|98&5|581&4|449&3|23&4|379&2|38&3|554&3|226&3
212&2|173&5|470&2|325&1|161&3|425&2|371&2|4&3|154&3|133&2|709&3|258&5;399&1|328&1|849&2|299&1;212&2|173&5|470&2|325&1|161&3|425&2|371&2|4&3|154&3|133&2|709&3|258&5|399&1|328&1|849&2|299&1
480&5|525&4|378&3|132&4|89&5|483&5|218&4|199&4|615&5|178&5|186&3|427&5;646&4|190&5|484&5|8&3;480&5|525&4|378&3|132&4|89&5|483&5|218&4|199&4|615&5|178&5|186&3|427&5|646&4|190&5|484&5|8&3
31&5|845&3|393&2|1254&3|202&5|484&3|505&4|181&5|657&5|526&4|58&5|193&4;678&3|358&2|541&3|402&4;31&5|845&3|393&2|1254&3|202&5|484&3|505&4|181&5|657&5|526&4|58&5|193&4|678&3|358&2|541&3|402&4
272&3|121&4|472&4|597&4|298&3|930&3|258&4|344&4|245&4|1034&3|281&3|313&4;827&3|257&4|181&4|323&3;272&3|121&4|472&4|597&4|298&3|930&3|258&4|344&4|245&4|1034&3|281&3|313&4|827&3|257&4|181&4|323&3
672&2|649&3|187&3|179&5|97&2|607&4|193&3|962&4|69&2|268&4|86&4|321&3;729&2|1153&2|146&1|546&2;672&2|649&3|187&3|179&5|97&2|607&4|193&3|962&4|69&2|268&4|86&4|321&3|729&2|1153&2|146&1|546&2
301&5|288&3|873&3|879&5|878&4|243&4|876&3|328&5|289&5|323&4|333&5|321&5;331&4|286&4|269&5|338&4;301&5|288&3|873&3|879&5|878&4|243&4|876&3|328&5|289&5|323&4|333&5|321&5|331&4|286&4|269&5|338&4
1012&4|508&4|628&3|762&3|284&3|591&3|127&5|276&5|741&5|50&5|293&4|124&4;111&3|181&4|742&3|1017&3;1012&4|508&4|628&3|762&3|284&3|591&3|127&5|276&5|741&5|50&5|293&4|124&4|111&3|181&4|742&3|1017&3
887&4|433&1|423&5|508&3|186&4|657&3|28&5|79&4|199&5|4&3|300&3|474&3;133&5|497&2|496&4|511&5;887&4|433&1|423&5|508&3|186&4|657&3|28&5|79&4|199&5|4&3|300&3|474&3|133&5|497&2|496&4|511&5
205&4|521&5|286&3|293&4|523&4|177&4|82&4|180&5|193&4|216&5|509&4|212&5;261&5|644&5|275&5|249&5;205&4|521&5|286&3|293&4|523&4|177&4|82&4|180&5|193&4|216&5|509&4|212&5|261&5|644&5|275&5|249&5
12&5|845&4|315&4|521&2|587&4|736&4|423&3|518&3|185&4|272&4|60&4|183&4;64&3|506&3|665&2|176&3;12&5|845&4|315&4|521&2|587&4|736&4|423&3|518&3|185&4|272&4|60&4|183&4|64&3|506&3|665&2|176&3
946&5|431&5|1147&4|949&4|510&3|658&4|127&2|143&3|1087&1|195&4|214&4|385&3;228&4|632&3|380&4|679&2;946&5|431&5|1147&4|949&4|510&3|658&4|127&2|143&3|1087&1|195&4|214&4|385&3|228&4|632&3|380&4|679&2
652&3|519&5|475&4|531&5|319&3|606&5|157&5|194&4|588&4|216&4|269&4|116&4;432&4|700&4|499&4|33&4;652&3|519&5|475&4|531&5|319&3|606&5|157&5|194&4|588&4|216&4|269&4|116&4|432&4|700&4|499&4|33&4
519&5|417&4|135&3|174&4|168&3|657&5|515&2|651&4|474&3|485&5|483&5|615&3;98&2|8&4|479&5|186&4;519&5|417&4|135&3|174&4|168&3|657&5|515&2|651&4|474&3|485&5|483&5|615&3|98&2|8&4|479&5|186&4
340&3|50&3|582&3|236&5|56&5|276&3|22&3|182&4|39&4|223&3|166&4|257&3;509&4|461&4|55&4|318&4;340&3|50&3|582&3|236&5|56&5|276&3|22&3|182&4|39&4|223&3|166&4|257&3|509&4|461&4|55&4|318&4
289&4|71&2|1103&5|334&4|169&5|496&4|333&5|268&4|174&5|134&5|652&5|269&4;481&5|185&4|56&5|4&3;289&4|71&2|1103&5|334&4|169&5|496&4|333&5|268&4|174&5|134&5|652&5|269&4|481&5|185&4|56&5|4&3
132&4|527&3|174&3|879&2|480&5|23&4|172&3|474&4|181&5|313&4|354&1|183&3;482&4|521&4|517&3|427&4;132&4|527&3|174&3|879&2|480&5|23&4|172&3|474&4|181&5|313&4|354&1|183&3|482&4|521&4|517&3|427&4
480&5|1295&1|179&5|325&4|322&2|528&4|209&5|461&3|1242&2|135&5|615&5|855&4;181&4|1050&4|1099&4|153&4;480&5|1295&1|179&5|325&4|322&2|528&4|209&5|461&3|1242&2|135&5|615&5|855&4|181&4|1050&4|1099&4|153&4
458&3|282&4|148&4|9&3|844&4|1142&5|276&3|237&3|628&3|127&5|293&4|597&3;3&4|1365&2|508&4|742&3;458&3|282&4|148&4|9&3|844&4|1142&5|276&3|237&3|628&3|127&5|293&4|597&3|3&4|1365&2|508&4|742&3
483&4|136&5|659&4|813&1|427&4|294&4|318&5|25&1|85&3|209&4|756&4|290&4;395&3|571&3|1000&3|1093&1;483&4|136&5|659&4|813&1|427&4|294&4|318&5|25&1|85&3|209&4|756&4|290&4|395&3|571&3|1000&3|1093&1
135&4|210&5|529&4|176&5|22&5|31&5|205&5|343&4|479&4|192&4|427&4|474&3;50&5|131&2|161&3|520&4;135&4|210&5|529&4|176&5|22&5|31&5|205&5|343&4|479&4|192&4|427&4|474&3|50&5|131&2|161&3|520&4
144&4|56&3|169&3|28&3|423&4|96&4|181&5|202&3|50&5|173&5|48&4|651&4;168&3|79&3|318&4|73&3;144&4|56&3|169&3|28&3|423&4|96&4|181&5|202&3|50&5|173&5|48&4|651&4|168&3|79&3|318&4|73&3
531&4|269&5|192&5|654&5|260&2|750&3|216&4|288&1|880&4|523&5|56&4|419&2;663&5|42&3|170&5|1065&4;531&4|269&5|192&5|654&5|260&2|750&3|216&4|288&1|880&4|523&5|56&4|419&2|663&5|42&3|170&5|1065&4
634&3|1118&4|347&4|82&3|147&2|53&5|70&3|83&3|194&3|513&5|100&4|304&3;684&3|405&3|952&3|477&5;634&3|1118&4|347&4|82&3|147&2|53&5|70&3|83&3|194&3|513&5|100&4|304&3|684&3|405&3|952&3|477&5
321&3|292&3|262&3|237&3|286&4|269&5|300&3|288&3|313&3|315&4|340&4|302&4;294&3|245&3|325&1|322&2;321&3|292&3|262&3|237&3|286&4|269&5|300&3|288&3|313&3|315&4|340&4|302&4|294&3|245&3|325&1|322&2
527&4|451&2|385&4|657&5|265&2|179&5|514&5|173&4|357&5|193&4|489&4|515&5;737&3|215&4|211&2|496&5;527&4|451&2|385&4|657&5|265&2|179&5|514&5|173&4|357&5|193&4|489&4|515&5|737&3|215&4|211&2|496&5
690&4|100&1|205&4|238&4|1079&2|168&5|180&5|288&4|153&1|9&5|523&4|212&5;42&5|56&5|202&5|522&5;690&4|100&1|205&4|238&4|1079&2|168&5|180&5|288&4|153&1|9&5|523&4|212&5|42&5|56&5|202&5|522&5
307&4|313&5|690&2|328&4|326&5|272&4|322&4|331&5|323&3|294&3|1038&3|288&5;271&4|325&5|347&5|682&3;307&4|313&5|690&2|328&4|326&5|272&4|322&4|331&5|323&3|294&3|1038&3|288&5|271&4|325&5|347&5|682&3
689&5|302&5|300&5|333&5|258&4|347&5|332&5|294&3|268&2|879&5|288&4|678&2;264&1|683&1|323&2|322&3;689&5|302&5|300&5|333&5|258&4|347&5|332&5|294&3|268&2|879&5|288&4|678&2|264&1|683&1|323&2|322&3
368&1|553&3|411&3|956&3|182&4|216&4|694&5|1010&4|512&4|506&4|7&3|1086&4;164&3|170&5|488&5|29&3;368&1|553&3|411&3|956&3|182&4|216&4|694&5|1010&4|512&4|506&4|7&3|1086&4|164&3|170&5|488&5|29&3
50&5|1237&5|300&5|222&5|879&5|245&5|147&5|894&5|748&5|121&5|895&5|315&5;118&5|252&5|597&5|1089&5;50&5|1237&5|300&5|222&5|879&5|245&5|147&5|894&5|748&5|121&5|895&5|315&5|118&5|252&5|597&5|1089&5
181&4|323&2|405&4|288&4|50&5|1&5|515&5|121&4|24&3|118&4|748&4|258&5;1047&3|225&3|237&4|620&3;181&4|323&2|405&4|288&4|50&5|1&5|515&5|121&4|24&3|118&4|748&4|258&5|1047&3|225&3|237&4|620&3
549&4|483&5|385&3|540&3|188&5|218&4|1136&4|12&5|64&4|322&3|357&4|984&3;272&5|912&3|696&3|911&3;549&4|483&5|385&3|540&3|188&5|218&4|1136&4|12&5|64&4|322&3|357&4|984&3|272&5|912&3|696&3|911&3
895&3|192&5|251&4|770&3|474&5|48&5|747&2|210&3|313&4|1264&3|824&3|651&3;977&2|67&3|572&2|849&2;895&3|192&5|251&4|770&3|474&5|48&5|747&2|210&3|313&4|1264&3|824&3|651&3|977&2|67&3|572&2|849&2
393&3|716&2|67&4|401&1|585&3|1037&1|781&3|845&1|999&2|1047&4|100&3|168&5;284&4|237&5|257&4|1012&5;393&3|716&2|67&4|401&1|585&3|1037&1|781&3|845&1|999&2|1047&4|100&3|168&5|284&4|237&5|257&4|1012&5
168&5|210&3|628&2|200&5|676&2|283&3|1032&2|143&4|713&4|193&4|8&3|549&2;770&2|723&3|790&3|88&4;168&5|210&3|628&2|200&5|676&2|283&3|1032&2|143&4|713&4|193&4|8&3|549&2|770&2|723&3|790&3|88&4
127&5|302&4|813&3|276&4|1142&5|150&5|508&2|303&4|14&4|137&4|246&5|268&5;20&3|116&5|547&3|256&4;127&5|302&4|813&3|276&4|1142&5|150&5|508&2|303&4|14&4|137&4|246&5|268&5|20&3|116&5|547&3|256&4
215&2|191&5|523&3|1626&1|1258&2|399&4|377&3|568&5|238&3|168&5|473&3|413&2;39&3|229&4|809&3|576&4;215&2|191&5|523&3|1626&1|1258&2|399&4|377&3|568&5|238&3|168&5|473&3|413&2|39&3|229&4|809&3|576&4
411&1|410&3|1&3|50&2|282&4|690&3|300&4|237&3|756&3|455&1|763&3|190&4;171&1|265&3|64&4|137&2;411&1|410&3|1&3|50&2|282&4|690&3|300&4|237&3|756&3|455&1|763&3|190&4|171&1|265&3|64&4|137&2
930&3|833&4|147&3|22&5|82&1|161&5|24&4|273&3|550&4|68&5|118&2|568&3;92&4|127&4|172&4|265&4;930&3|833&4|147&3|22&5|82&1|161&5|24&4|273&3|550&4|68&5|118&2|568&3|92&4|127&4|172&4|265&4
15&4|286&5|744&5|303&4|127&5|298&4|124&5|100&5|269&5|117&4|475&4|257&3;89&4|204&4|42&3|525&5;15&4|286&5|744&5|303&4|127&5|298&4|124&5|100&5|269&5|117&4|475&4|257&3|89&4|204&4|42&3|525&5
659&3|194&4|186&5|638&4|26&4|82&2|709&5|272&4|357&4|483&3|855&5|478&5;176&4|203&4|1060&4|584&3;659&3|194&4|186&5|638&4|26&4|82&2|709&5|272&4|357&4|483&3|855&5|478&5|176&4|203&4|1060&4|584&3
746&3|483&4|396&2|89&4|410&4|100&4|559&2|176&4|709&3|23&4|24&4|686&4;578&4|1435&3|451&3|631&4;746&3|483&4|396&2|89&4|410&4|100&4|559&2|176&4|709&3|23&4|24&4|686&4|578&4|1435&3|451&3|631&4
748&5|358&3|328&4|286&2|300&5|302&3|326&4|245&2|682&4|294&5|332&4|678&4;261&1|873&4|881&4|292&3;748&5|358&3|328&4|286&2|300&5|302&3|326&4|245&2|682&4|294&5|332&4|678&4|261&1|873&4|881&4|292&3
300&3|127&4|209&5|154&4|382&3|56&4|281&4|702&3|808&3|1184&3|1188&2|47&3;519&4|423&3|575&3|1177&1;300&3|127&4|209&5|154&4|382&3|56&4|281&4|702&3|808&3|1184&3|1188&2|47&3|519&4|423&3|575&3|1177&1
393&5|28&4|143&5|705&5|608&4|97&5|15&4|478&4|613&2|213&5|845&2|69&5;196&5|434&1|140&2|357&5;393&5|28&4|143&5|705&5|608&4|97&5|15&4|478&4|613&2|213&5|845&2|69&5|196&5|434&1|140&2|357&5
15&5|211&3|95&5|174&4|173&5|520&5|486&4|418&5|480&5|199&5|186&4|1&5;428&1|946&5|1133&5|502&2;15&5|211&3|95&5|174&4|173&5|520&5|486&4|418&5|480&5|199&5|186&4|1&5|428&1|946&5|1133&5|502&2
