state;action_reward;n_state
191&5|11&4|919&2|756&3|1258&3|9&5|4&1|250&3|28&4|275&5|709&3|99&4;1514&2|204&4|305&4|535&3|1114&3|372&3|270&4|95&4|1514&2|305&4;191&5|11&4|919&2|756&3|1258&3|9&5|4&1|250&3|28&4|275&5|709&3|99&4|1514&2|204&4|305&4|535&3|1114&3|372&3|270&4|95&4|1514&2|305&4
427&4|195&4|692&4|187&4|434&5|211&5|435&4|663&4|617&4|517&4|89&4|490&4;226&3|610&4|216&4|216&4|491&3|118&4|1263&3|491&3|448&3|684&4;427&4|195&4|692&4|187&4|434&5|211&5|435&4|663&4|617&4|517&4|89&4|490&4|226&3|610&4|216&4|216&4|491&3|118&4|1263&3|491&3|448&3|684&4
483&4|367&4|53&1|1188&1|79&3|12&4|4&3|959&1|193&4|9&3|96&2|866&2;834&1|569&1|391&1|229&1|679&1|117&2|576&1|403&3|546&2|1246&1;483&4|367&4|53&1|1188&1|79&3|12&4|4&3|959&1|193&4|9&3|96&2|866&2|834&1|569&1|391&1|229&1|679&1|117&2|576&1|403&3|546&2|1246&1
604&5|1454&3|304&2|58&3|461&3|98&5|69&3|193&5|632&3|170&3|654&5|209&3;214&2|1299&3|633&5|633&5|197&5|152&2|494&5|497&3|679&2|214&2;604&5|1454&3|304&2|58&3|461&3|98&5|69&3|193&5|632&3|170&3|654&5|209&3|214&2|1299&3|633&5|633&5|197&5|152&2|494&5|497&3|679&2|214&2
69&2|191&4|1039&3|604&3|181&4|174&4|114&4|45&4|496&3|124&4|657&4|47&3;964&4|32&2|32&2|964&4|964&4|64&4|964&4|64&4|32&2|64&4;69&2|191&4|1039&3|604&3|181&4|174&4|114&4|45&4|496&3|124&4|657&4|47&3|964&4|32&2|32&2|964&4|964&4|64&4|964&4|64&4|32&2|64&4
1048&4|475&3|147&4|405&4|300&4|7&4|268&4|285&5|276&5|100&3|1600&5|125&3;282&3|240&3|290&4|240&3|93&4|290&4|290&4|290&4|282&3|257&4;1048&4|475&3|147&4|405&4|300&4|7&4|268&4|285&5|276&5|100&3|1600&5|125&3|282&3|240&3|290&4|240&3|93&4|290&4|290&4|290&4|282&3|257&4
246&4|358&2|15&4|325&3|929&2|240&3|237&3|748&2|330&4|274&3|508&5|922&4;1264&2|1061&3|547&4|9&4|762&4|369&3|546&4|1010&4|1023&1|3&4;246&4|358&2|15&4|325&3|929&2|240&3|237&3|748&2|330&4|274&3|508&5|922&4|1264&2|1061&3|547&4|9&4|762&4|369&3|546&4|1010&4|1023&1|3&4
640&5|153&3|651&3|228&3|302&4|343&4|523&4|526&3|507&4|890&1|93&4|201&3;946&3|1229&1|473&3|550&1|240&1|217&3|109&1|88&2|597&3|748&2;640&5|153&3|651&3|228&3|302&4|343&4|523&4|526&3|507&4|890&1|93&4|201&3|946&3|1229&1|473&3|550&1|240&1|217&3|109&1|88&2|597&3|748&2
111&4|202&3|255&3|125&4|216&2|928&1|50&3|365&5|181&3|300&1|631&3|172&3;66&2|375&4|375&4|375&4|723&2|66&2|723&2|451&5|375&4|451&5;111&4|202&3|255&3|125&4|216&2|928&1|50&3|365&5|181&3|300&1|631&3|172&3|66&2|375&4|375&4|375&4|723&2|66&2|723&2|451&5|375&4|451&5
250&2|285&5|754&2|271&3|328&2|127&4|298&4|7&4|331&3|332&2|690&3|748&1;273&2|408&5|408&5|475&5|273&2|508&4|123&3|475&5|248&4|408&5;250&2|285&5|754&2|271&3|328&2|127&4|298&4|7&4|331&3|332&2|690&3|748&1|273&2|408&5|408&5|475&5|273&2|508&4|123&3|475&5|248&4|408&5
208&5|1047&3|88&3|926&3|841&3|218&4|95&3|577&3|293&4|541&2|1267&4|849&3;657&4|243&2|383&3|365&2|748&4|795&2|1035&4|307&4|728&4|1036&2;208&5|1047&3|88&3|926&3|841&3|218&4|95&3|577&3|293&4|541&2|1267&4|849&3|657&4|243&2|383&3|365&2|748&4|795&2|1035&4|307&4|728&4|1036&2
411&3|508&5|294&4|222&5|476&3|237&5|322&3|841&3|1047&4|546&5|7&3|819&4;833&4|760&3|831&3|760&3|105&4|287&4|833&4|831&3|472&3|760&3;411&3|508&5|294&4|222&5|476&3|237&5|322&3|841&3|1047&4|546&5|7&3|819&4|833&4|760&3|831&3|760&3|105&4|287&4|833&4|831&3|472&3|760&3
199&4|527&3|887&5|178&5|305&4|357&5|289&3|688&1|214&2|286&4|1039&2|269&5;205&5|205&5|15&4|237&4|276&4|272&5|202&5|272&5|1358&5|593&2;199&4|527&3|887&5|178&5|305&4|357&5|289&3|688&1|214&2|286&4|1039&2|269&5|205&5|205&5|15&4|237&4|276&4|272&5|202&5|272&5|1358&5|593&2
744&4|333&5|323&2|127&5|276&5|751&3|117&4|342&2|316&5|886&4|245&4|9&3;13&2|15&4|246&4|246&4|246&4|762&4|282&4|762&4|255&3|282&4;744&4|333&5|323&2|127&5|276&5|751&3|117&4|342&2|316&5|886&4|245&4|9&3|13&2|15&4|246&4|246&4|246&4|762&4|282&4|762&4|255&3|282&4
93&5|151&4|328&3|25&3|750&5|321&3|288&3|15&3|293&5|676&2|250&3|763&2;826&3|826&3|831&2|597&3|1014&4|472&4|369&1|235&3|1014&4|235&3;93&5|151&4|328&3|25&3|750&5|321&3|288&3|15&3|293&5|676&2|250&3|763&2|826&3|826&3|831&2|597&3|1014&4|472&4|369&1|235&3|1014&4|235&3
342&3|340&3|271&4|362&4|288&4|302&3|313&4|294&3|687&3|682&4|315&4|300&5;289&1|344&2|328&2|328&2|905&2|289&1|344&2|289&1|289&1|748&2;342&3|340&3|271&4|362&4|288&4|302&3|313&4|294&3|687&3|682&4|315&4|300&5|289&1|344&2|328&2|328&2|905&2|289&1|344&2|289&1|289&1|748&2
385&5|161&4|226&5|27&4|68&3|56&3|685&3|566&4|323&3|332&4|183&5|293&3;1231&2|231&4|665&5|53&2|53&2|29&1|1231&2|849&2|720&4|391&3;385&5|161&4|226&5|27&4|68&3|56&3|685&3|566&4|323&3|332&4|183&5|293&3|1231&2|231&4|665&5|53&2|53&2|29&1|1231&2|849&2|720&4|391&3
93&4|285&4|269&5|678&1|258&4|243&1|268&5|286&5|116&5|988&1|259&1|539&1;475&5|475&5|1326&3|1354&1|508&4|405&2|405&2|475&5|475&5|473&4;93&4|285&4|269&5|678&1|258&4|243&1|268&5|286&5|116&5|988&1|259&1|539&1|475&5|475&5|1326&3|1354&1|508&4|405&2|405&2|475&5|475&5|473&4
919&5|203&4|215&2|479&5|195&4|250&4|230&4|109&3|421&5|202&3|143&3|652&4;191&3|131&4|156&3|694&4|191&3|219&1|483&4|483&4|294&1|156&3;919&5|203&4|215&2|479&5|195&4|250&4|230&4|109&3|421&5|202&3|143&3|652&4|191&3|131&4|156&3|694&4|191&3|219&1|483&4|483&4|294&1|156&3
93&4|100&3|257&3|742&3|292&3|281&3|255&3|458&5|277&2|950&4|333&4|286&4;1664&1|1085&5|123&3|130&3|123&3|1664&1|532&3|696&2|1085&5|866&2;93&4|100&3|257&3|742&3|292&3|281&3|255&3|458&5|277&2|950&4|333&4|286&4|1664&1|1085&5|123&3|130&3|123&3|1664&1|532&3|696&2|1085&5|866&2
20&5|516&1|191&5|79&3|253&4|91&3|134&5|1&5|127&4|517&4|1098&4|531&3;863&4|486&5|150&4|512&4|207&5|582&5|863&4|30&4|1401&4|1404&5;20&5|516&1|191&5|79&3|253&4|91&3|134&5|1&5|127&4|517&4|1098&4|531&3|863&4|486&5|150&4|512&4|207&5|582&5|863&4|30&4|1401&4|1404&5
88&4|10&4|527&5|134&5|1194&4|197&4|42&4|496&5|408&5|303&4|367&4|116&5;555&1|203&5|684&3|155&1|1211&4|559&3|318&5|375&2|729&3|375&2;88&4|10&4|527&5|134&5|1194&4|197&4|42&4|496&5|408&5|303&4|367&4|116&5|555&1|203&5|684&3|155&1|1211&4|559&3|318&5|375&2|729&3|375&2
243&1|322&4|195&5|323&2|180&5|174&5|258&4|269&4|136&5|684&3|531&5|1524&5;56&5|56&5|56&5|185&4|641&3|641&3|185&4|154&4|185&4|641&3;243&1|322&4|195&5|323&2|180&5|174&5|258&4|269&4|136&5|684&3|531&5|1524&5|56&5|56&5|56&5|185&4|641&3|641&3|185&4|154&4|185&4|641&3
286&3|345&3|882&3|362&1|269&4|315&4|272&4|310&4|327&2|340&3|300&2|1431&3;344&5|344&5|1127&3|307&3|1127&3|898&3|347&4|752&2|752&2|347&4;286&3|345&3|882&3|362&1|269&4|315&4|272&4|310&4|327&2|340&3|300&2|1431&3|344&5|344&5|1127&3|307&3|1127&3|898&3|347&4|752&2|752&2|347&4
507&4|198&2|349&1|488&4|746&3|311&3|3&2|584&2|1&2|60&3|242&3|307&3;97&2|625&3|714&3|570&2|625&3|435&3|70&4|90&1|1154&1|26&3;507&4|198&2|349&1|488&4|746&3|311&3|3&2|584&2|1&2|60&3|242&3|307&3|97&2|625&3|714&3|570&2|625&3|435&3|70&4|90&1|1154&1|26&3
125&3|176&5|245&3|302&5|25&4|117&3|385&2|845&3|281&3|486&4|451&4|26&3;288&4|255&4|715&4|844&1|132&4|288&4|285&5|562&2|100&5|96&4;125&3|176&5|245&3|302&5|25&4|117&3|385&2|845&3|281&3|486&4|451&4|26&3|288&4|255&4|715&4|844&1|132&4|288&4|285&5|562&2|100&5|96&4
879&3|288&2|883&3|321&4|332&3|359&3|328&3|294&1|690&2|322&3|748&2|338&2;302&4|269&4|286&3|303&2|754&3|888&1|311&2|888&1|269&4|269&4;879&3|288&2|883&3|321&4|332&3|359&3|328&3|294&1|690&2|322&3|748&2|338&2|302&4|269&4|286&3|303&2|754&3|888&1|311&2|888&1|269&4|269&4
498&4|174&5|22&5|623&4|1605&5|135&4|73&5|1389&5|1041&5|932&4|28&5|142&4;864&5|739&5|216&4|451&4|429&5|728&4|216&4|476&5|144&5|402&4;498&4|174&5|22&5|623&4|1605&5|135&4|73&5|1389&5|1041&5|932&4|28&5|142&4|864&5|739&5|216&4|451&4|429&5|728&4|216&4|476&5|144&5|402&4
1044&3|211&4|476&3|196&5|402&4|423&5|87&5|1&3|356&5|48&5|7&1|178&5;435&4|216&4|194&4|88&4|88&4|435&4|185&4|514&4|238&3|194&4;1044&3|211&4|476&3|196&5|402&4|423&5|87&5|1&3|356&5|48&5|7&1|178&5|435&4|216&4|194&4|88&4|88&4|435&4|185&4|514&4|238&3|194&4
748&4|750&5|292&4|895&2|323&4|258&5|313&5|259&3|260&3|690&3|898&4|243&2;350&4|350&4|538&4|22&5|312&5|349&4|538&4|22&5|538&4|350&4;748&4|750&5|292&4|895&2|323&4|258&5|313&5|259&3|260&3|690&3|898&4|243&2|350&4|350&4|538&4|22&5|312&5|349&4|538&4|22&5|538&4|350&4
333&5|117&5|841&3|95&4|977&5|183&3|317&1|748&2|475&4|25&2|79&5|472&5;188&5|65&2|926&1|943&4|163&4|200&4|68&5|200&4|371&1|943&4;333&5|117&5|841&3|95&4|977&5|183&3|317&1|748&2|475&4|25&2|79&5|472&5|188&5|65&2|926&1|943&4|163&4|200&4|68&5|200&4|371&1|943&4
597&4|56&4|343&3|192&3|257&5|174&3|881&1|652&5|252&4|209&5|48&4|405&2;234&5|333&4|118&4|527&5|176&5|527&5|317&3|118&4|404&4|65&4;597&4|56&4|343&3|192&3|257&5|174&3|881&1|652&5|252&4|209&5|48&4|405&2|234&5|333&4|118&4|527&5|176&5|527&5|317&3|118&4|404&4|65&4
512&4|86&2|1021&3|179&3|919&3|638&4|475&4|59&3|166&4|283&3|510&4|462&4;582&3|529&4|529&4|531&3|509&3|531&3|531&3|529&4|582&3|509&3;512&4|86&2|1021&3|179&3|919&3|638&4|475&4|59&3|166&4|283&3|510&4|462&4|582&3|529&4|529&4|531&3|509&3|531&3|531&3|529&4|582&3|509&3
235&3|127&3|228&5|230&5|515&5|449&4|25&3|371&4|222&5|106&2|250&3|450&2;831&1|392&5|67&4|879&3|831&1|631&4|831&1|392&5|879&3|831&1;235&3|127&3|228&5|230&5|515&5|449&4|25&3|371&4|222&5|106&2|250&3|450&2|831&1|392&5|67&4|879&3|831&1|631&4|831&1|392&5|879&3|831&1
153&3|16&3|742&3|185&4|636&3|509&3|117&3|174&4|513&4|192&4|61&4|144&4;651&3|792&4|186&3|550&2|211&4|568&3|381&4|702&2|53&3|186&3;153&3|16&3|742&3|185&4|636&3|509&3|117&3|174&4|513&4|192&4|61&4|144&4|651&3|792&4|186&3|550&2|211&4|568&3|381&4|702&2|53&3|186&3
340&4|319&4|750&5|304&5|269&4|258&4|302&4|904&5|898&5|292&5|690&4|313&4;301&5|301&5|301&5|270&3|301&5|339&5|301&5|270&3|270&3|345&4;340&4|319&4|750&5|304&5|269&4|258&4|302&4|904&5|898&5|292&5|690&4|313&4|301&5|301&5|301&5|270&3|301&5|339&5|301&5|270&3|270&3|345&4
258&5|353&1|914&5|340&4|305&4|321&1|682&5|272&5|917&3|333&5|300&4|316&5;307&3|346&3|893&2|271&1|307&3|751&1|346&3|751&1|893&2|893&2;258&5|353&1|914&5|340&4|305&4|321&1|682&5|272&5|917&3|333&5|300&4|316&5|307&3|346&3|893&2|271&1|307&3|751&1|346&3|751&1|893&2|893&2
399&2|450&2|230&2|185&2|193&5|228&4|31&1|174&3|64&3|214&3|527&1|468&2;293&1|44&1|122&1|410&1|840&2|250&3|203&2|1017&3|250&3|866&1;399&2|450&2|230&2|185&2|193&5|228&4|31&1|174&3|64&3|214&3|527&1|468&2|293&1|44&1|122&1|410&1|840&2|250&3|203&2|1017&3|250&3|866&1
1016&4|294&3|508&1|114&5|13&1|109&3|282&3|87&4|288&3|124&4|318&5|276&1;97&3|154&3|381&3|82&5|588&4|144&5|462&4|128&5|367&4|597&4;1016&4|294&3|508&1|114&5|13&1|109&3|282&3|87&4|288&3|124&4|318&5|276&1|97&3|154&3|381&3|82&5|588&4|144&5|462&4|128&5|367&4|597&4
165&5|527&4|237&4|28&5|69&4|676&4|498&5|647&4|433&5|185&5|418&4|531&4;506&3|89&5|749&2|191&4|166&5|652&2|195&5|684&3|196&3|97&4;165&5|527&4|237&4|28&5|69&4|676&4|498&5|647&4|433&5|185&5|418&4|531&4|506&3|89&5|749&2|191&4|166&5|652&2|195&5|684&3|196&3|97&4
543&5|820&3|855&4|965&4|546&3|173&5|169&4|502&4|479&4|25&3|97&4|433&5;998&2|402&3|747&4|17&1|4&3|73&2|88&3|517&4|747&4|67&2;543&5|820&3|855&4|965&4|546&3|173&5|169&4|502&4|479&4|25&3|97&4|433&5|998&2|402&3|747&4|17&1|4&3|73&2|88&3|517&4|747&4|67&2
117&3|702&4|528&4|466&4|185&4|97&5|95&3|950&4|684&4|12&3|195&2|50&4;310&4|613&4|494&4|603&3|386&4|150&2|430&3|430&3|1454&3|493&4;117&3|702&4|528&4|466&4|185&4|97&5|95&3|950&4|684&4|12&3|195&2|50&4|310&4|613&4|494&4|603&3|386&4|150&2|430&3|430&3|1454&3|493&4
65&5|167&3|125&5|660&5|312&5|724&5|1041&5|476&4|862&1|66&5|111&5|763&1;99&3|417&4|575&1|13&3|293&5|1032&3|407&1|623&3|293&5|143&5;65&5|167&3|125&5|660&5|312&5|724&5|1041&5|476&4|862&1|66&5|111&5|763&1|99&3|417&4|575&1|13&3|293&5|1032&3|407&1|623&3|293&5|143&5
382&3|211&4|1331&4|45&4|173&4|186&4|497&5|56&4|19&4|705&3|9&4|730&3;507&3|61&5|1028&2|216&4|507&3|153&4|32&3|60&4|507&3|651&3;382&3|211&4|1331&4|45&4|173&4|186&4|497&5|56&4|19&4|705&3|9&4|730&3|507&3|61&5|1028&2|216&4|507&3|153&4|32&3|60&4|507&3|651&3
331&3|310&4|294&3|304&5|326&1|258&2|333&3|877&4|301&3|748&5|271&5|332&4;259&3|342&1|322&4|938&2|989&2|322&4|322&4|322&4|989&2|989&2;331&3|310&4|294&3|304&5|326&1|258&2|333&3|877&4|301&3|748&5|271&5|332&4|259&3|342&1|322&4|938&2|989&2|322&4|322&4|322&4|989&2|989&2
148&5|252&4|845&4|121&5|269&4|181&4|471&4|1&4|282&5|100&4|237&5|300&4;21&2|864&3|864&3|476&5|476&5|864&3|21&2|866&5|21&2|118&4;148&5|252&4|845&4|121&5|269&4|181&4|471&4|1&4|282&5|100&4|237&5|300&4|21&2|864&3|864&3|476&5|476&5|864&3|21&2|866&5|21&2|118&4
1011&3|628&4|121&2|1008&3|471&3|274&4|1012&3|100&4|9&4|24&4|925&4|405&3;286&5|117&4|237&4|237&4|15&4|255&4|117&4|237&4|117&4|255&4;1011&3|628&4|121&2|1008&3|471&3|274&4|1012&3|100&4|9&4|24&4|925&4|405&3|286&5|117&4|237&4|237&4|15&4|255&4|117&4|237&4|117&4|255&4
1&3|496&5|568&4|180&1|4&1|178&5|701&4|237&2|528&3|216&2|433&2|397&3;663&1|663&1|367&3|944&2|444&4|451&2|38&3|452&3|563&3|428&5;1&3|496&5|568&4|180&1|4&1|178&5|701&4|237&2|528&3|216&2|433&2|397&3|663&1|663&1|367&3|944&2|444&4|451&2|38&3|452&3|563&3|428&5
429&4|654&3|480&3|496&3|172&4|483&4|50&4|284&2|136&3|182&4|22&5|479&4;188&4|197&3|435&3|209&3|56&4|188&4|135&5|134&4|197&3|188&4;429&4|654&3|480&3|496&3|172&4|483&4|50&4|284&2|136&3|182&4|22&5|479&4|188&4|197&3|435&3|209&3|56&4|188&4|135&5|134&4|197&3|188&4
328&3|984&5|323&3|292&5|322&5|326&5|300&5|876&3|294&3|245&5|881&3|988&3;678&4|749&5|348&3|259&3|348&3|304&4|678&4|348&3|749&5|259&3;328&3|984&5|323&3|292&5|322&5|326&5|300&5|876&3|294&3|245&5|881&3|988&3|678&4|749&5|348&3|259&3|348&3|304&4|678&4|348&3|749&5|259&3
428&1|1113&1|997&1|573&3|669&1|265&2|1206&1|461&3|4&4|1469&1|1055&3|1540&2;1005&1|851&1|1592&1|60&1|1580&1|1399&1|1591&1|957&1|1318&1|1470&2;428&1|1113&1|997&1|573&3|669&1|265&2|1206&1|461&3|4&4|1469&1|1055&3|1540&2|1005&1|851&1|1592&1|60&1|1580&1|1399&1|1591&1|957&1|1318&1|1470&2
294&2|879&1|289&2|338&3|680&1|343&3|310&1|328&1|754&1|258&4|302&5|332&2;687&1|705&4|50&5|892&1|50&5|687&1|892&1|266&1|266&1|50&5;294&2|879&1|289&2|338&3|680&1|343&3|310&1|328&1|754&1|258&4|302&5|332&2|687&1|705&4|50&5|892&1|50&5|687&1|892&1|266&1|266&1|50&5
576&4|328&4|678&2|286&1|258&4|385&2|538&3|79&5|177&5|880&3|435&5|316&4;1228&4|578&3|665&4|29&3|92&1|1228&4|554&4|586&3|779&2|779&2;576&4|328&4|678&2|286&1|258&4|385&2|538&3|79&5|177&5|880&3|435&5|316&4|1228&4|578&3|665&4|29&3|92&1|1228&4|554&4|586&3|779&2|779&2
873&3|326&3|339&3|750&5|323&4|292&4|303&4|348&3|300&4|347&4|331&4|328&3;937&4|322&4|260&3|322&4|343&4|343&4|316&4|260&3|343&4|322&4;873&3|326&3|339&3|750&5|323&4|292&4|303&4|348&3|300&4|347&4|331&4|328&3|937&4|322&4|260&3|322&4|343&4|343&4|316&4|260&3|343&4|322&4
1007&4|173&4|202&4|708&4|381&1|100&4|652&4|179&4|315&3|25&5|118&2|301&5;737&4|313&2|1661&1|1078&3|291&3|313&2|3&3|382&3|94&3|916&1;1007&4|173&4|202&4|708&4|381&1|100&4|652&4|179&4|315&3|25&5|118&2|301&5|737&4|313&2|1661&1|1078&3|291&3|313&2|3&3|382&3|94&3|916&1
505&5|508&3|748&3|286&5|141&4|971&4|507&4|89&5|480&5|744&3|175&4|527&5;651&5|218&4|463&5|380&4|1200&4|1286&2|285&5|582&5|47&4|4&5;505&5|508&3|748&3|286&5|141&4|971&4|507&4|89&5|480&5|744&3|175&4|527&5|651&5|218&4|463&5|380&4|1200&4|1286&2|285&5|582&5|47&4|4&5
628&4|651&4|205&3|96&5|271&2|258&5|269&4|98&4|313&5|709&5|147&4|792&2;382&3|12&4|420&4|200&3|879&3|194&5|521&4|708&3|708&3|708&3;628&4|651&4|205&3|96&5|271&2|258&5|269&4|98&4|313&5|709&5|147&4|792&2|382&3|12&4|420&4|200&3|879&3|194&5|521&4|708&3|708&3|708&3
98&3|172&4|127&2|96&4|679&3|183&4|554&3|550&5|504&2|265&5|62&3|228&3;234&4|238&4|238&4|175&4|194&3|168&4|202&3|523&4|153&3|204&5;98&3|172&4|127&2|96&4|679&3|183&4|554&3|550&5|504&2|265&5|62&3|228&3|234&4|238&4|238&4|175&4|194&3|168&4|202&3|523&4|153&3|204&5
294&4|276&4|315&5|324&3|245&3|9&4|301&3|100&4|351&3|333&4|288&3|272&5;508&4|7&4|13&4|13&4|7&4|137&3|7&4|150&3|124&3|1084&3;294&4|276&4|315&5|324&3|245&3|9&4|301&3|100&4|351&3|333&4|288&3|272&5|508&4|7&4|13&4|13&4|7&4|137&3|7&4|150&3|124&3|1084&3
841&2|226&3|581&2|31&2|327&1|159&5|628&3|562&5|742&5|452&4|172&5|11&4;864&3|66&5|1215&3|570&3|864&3|559&4|1222&3|201&3|559&4|1239&3;841&2|226&3|581&2|31&2|327&1|159&5|628&3|562&5|742&5|452&4|172&5|11&4|864&3|66&5|1215&3|570&3|864&3|559&4|1222&3|201&3|559&4|1239&3
204&4|427&5|100&4|515&4|209&3|181&3|194&3|69&3|151&3|496&5|12&3|56&4;216&3|479&4|223&4|591&4|479&4|47&3|223&4|414&3|434&4|494&3;204&4|427&5|100&4|515&4|209&3|181&3|194&3|69&3|151&3|496&5|12&3|56&4|216&3|479&4|223&4|591&4|479&4|47&3|223&4|414&3|434&4|494&3
582&3|213&5|14&5|135&4|319&4|160&3|988&1|199&5|48&5|640&3|736&5|792&4;238&3|237&4|168&5|153&4|435&5|435&5|428&5|387&3|428&5|517&5;582&3|213&5|14&5|135&4|319&4|160&3|988&1|199&5|48&5|640&3|736&5|792&4|238&3|237&4|168&5|153&4|435&5|435&5|428&5|387&3|428&5|517&5
243&2|191&4|126&3|287&3|318&5|300&4|69&4|70&2|846&4|223&3|468&4|26&3;715&1|29&3|239&4|925&3|723&2|280&4|581&1|569&3|29&3|403&4;243&2|191&4|126&3|287&3|318&5|300&4|69&4|70&2|846&4|223&3|468&4|26&3|715&1|29&3|239&4|925&3|723&2|280&4|581&1|569&3|29&3|403&4
742&5|255&4|284&4|1028&4|471&5|111&4|546&4|15&5|756&5|121&4|597&5|717&4;1165&3|240&1|751&5|1047&3|841&4|750&3|750&3|751&5|1165&3|831&3;742&5|255&4|284&4|1028&4|471&5|111&4|546&4|15&5|756&5|121&4|597&5|717&4|1165&3|240&1|751&5|1047&3|841&4|750&3|750&3|751&5|1165&3|831&3
968&4|692&4|50&5|233&3|69&5|648&5|588&5|127&4|176&3|197&4|651&4|435&5;126&5|474&5|451&4|288&1|451&4|402&4|633&4|739&4|484&5|449&2;968&4|692&4|50&5|233&3|69&5|648&5|588&5|127&4|176&3|197&4|651&4|435&5|126&5|474&5|451&4|288&1|451&4|402&4|633&4|739&4|484&5|449&2
1489&2|72&5|92&3|347&4|537&4|447&1|925&4|43&2|90&3|234&3|427&3|95&4;649&5|278&2|1263&3|21&3|441&3|278&2|723&3|38&3|65&4|739&4;1489&2|72&5|92&3|347&4|537&4|447&1|925&4|43&2|90&3|234&3|427&3|95&4|649&5|278&2|1263&3|21&3|441&3|278&2|723&3|38&3|65&4|739&4
118&4|121&4|476&3|86&5|195&5|151&5|66&4|196&4|222&5|692&4|199&5|496&5;140&3|559&3|96&4|99&5|662&3|660&3|1444&4|684&3|143&4|194&3;118&4|121&4|476&3|86&5|195&5|151&5|66&4|196&4|222&5|692&4|199&5|496&5|140&3|559&3|96&4|99&5|662&3|660&3|1444&4|684&3|143&4|194&3
676&1|92&3|582&3|97&4|12&5|8&5|692&4|945&4|836&4|216&4|432&4|181&5;578&3|224&1|1063&5|187&5|568&5|147&3|172&5|1244&2|333&4|539&4;676&1|92&3|582&3|97&4|12&5|8&5|692&4|945&4|836&4|216&4|432&4|181&5|578&3|224&1|1063&5|187&5|568&5|147&3|172&5|1244&2|333&4|539&4
481&1|204&3|423&3|258&4|242&3|195&4|172&3|1&3|318&1|516&4|96&4|173&2;179&1|191&2|484&4|484&4|283&3|191&2|484&4|179&1|179&1|484&4;481&1|204&3|423&3|258&4|242&3|195&4|172&3|1&3|318&1|516&4|96&4|173&2|179&1|191&2|484&4|484&4|283&3|191&2|484&4|179&1|179&1|484&4
806&3|56&5|12&4|484&4|286&3|1019&3|100&4|521&4|151&3|50&3|1154&3|175&3;664&5|922&5|124&4|124&4|285&4|137&4|922&5|285&4|124&4|124&4;806&3|56&5|12&4|484&4|286&3|1019&3|100&4|521&4|151&3|50&3|1154&3|175&3|664&5|922&5|124&4|124&4|285&4|137&4|922&5|285&4|124&4|124&4
864&4|271&4|148&5|264&4|742&4|252&4|825&3|250&5|7&5|1047&3|291&4|295&3;216&3|216&3|194&3|827&3|357&4|411&2|98&5|108&1|357&4|969&3;864&4|271&4|148&5|264&4|742&4|252&4|825&3|250&5|7&5|1047&3|291&4|295&3|216&3|216&3|194&3|827&3|357&4|411&2|98&5|108&1|357&4|969&3
1&5|187&4|524&5|300&4|28&4|183&4|177&5|22&4|172&5|483&5|432&5|344&4;495&4|180&5|615&4|180&5|615&4|495&4|141&4|495&4|615&4|1121&5;1&5|187&4|524&5|300&4|28&4|183&4|177&5|22&4|172&5|483&5|432&5|344&4|495&4|180&5|615&4|180&5|615&4|495&4|141&4|495&4|615&4|1121&5
1028&3|406&2|291&4|148&4|974&4|300&3|742&4|117&4|100&2|151&3|271&4|260&3;840&3|829&3|823&2|455&2|841&4|106&4|841&4|281&3|455&2|841&4;1028&3|406&2|291&4|148&4|974&4|300&3|742&4|117&4|100&2|151&3|271&4|260&3|840&3|829&3|823&2|455&2|841&4|106&4|841&4|281&3|455&2|841&4
1085&1|1340&1|763&1|1282&1|1391&1|1097&1|1302&1|813&2|324&1|111&3|1051&2|598&1;120&1|871&2|278&2|460&1|743&1|974&4|824&1|818&1|922&1|278&2;1085&1|1340&1|763&1|1282&1|1391&1|1097&1|1302&1|813&2|324&1|111&3|1051&2|598&1|120&1|871&2|278&2|460&1|743&1|974&4|824&1|818&1|922&1|278&2
538&3|288&2|751&4|405&3|7&4|683&2|121&4|259&3|338&4|294&4|313&4|300&3;15&3|9&4|9&4|9&4|25&3|282&4|25&3|282&4|282&4|282&4;538&3|288&2|751&4|405&3|7&4|683&2|121&4|259&3|338&4|294&4|313&4|300&3|15&3|9&4|9&4|9&4|25&3|282&4|25&3|282&4|282&4|282&4
300&2|243&2|948&1|327&2|50&5|181&5|309&3|257&5|328&2|336&2|687&2|294&3;990&2|1254&2|781&5|990&2|1254&2|720&2|990&2|720&2|1023&3|1023&3;300&2|243&2|948&1|327&2|50&5|181&5|309&3|257&5|328&2|336&2|687&2|294&3|990&2|1254&2|781&5|990&2|1254&2|720&2|990&2|720&2|1023&3|1023&3
498&4|597&2|546&2|191&3|652&4|519&2|258&4|179&4|168&3|300&3|480&4|255&2;692&3|192&2|516&3|212&3|408&4|385&4|4&4|204&3|151&3|200&3;498&4|597&2|546&2|191&3|652&4|519&2|258&4|179&4|168&3|300&3|480&4|255&2|692&3|192&2|516&3|212&3|408&4|385&4|4&4|204&3|151&3|200&3
50&4|121&4|151&1|405&4|127&3|255&3|748&4|313&3|15&4|181&4|597&3|1&3;252&4|924&5|252&4|846&4|289&4|126&5|126&5|846&4|289&4|924&5;50&4|121&4|151&1|405&4|127&3|255&3|748&4|313&3|15&4|181&4|597&3|1&3|252&4|924&5|252&4|846&4|289&4|126&5|126&5|846&4|289&4|924&5
