state;action_reward;n_state
144&2|484&4|604&3|174&4|124&4|191&4|194&3|496&3|657&4|47&3|181&4|45&4;64&4|32&2|357&4|964&4|64&4|357&4|32&2|964&4|357&4|964&4;144&2|484&4|604&3|174&4|124&4|191&4|194&3|496&3|657&4|47&3|181&4|45&4|64&4|32&2|357&4|964&4|64&4|357&4|32&2|964&4|357&4|964&4
125&3|237&5|307&3|273&2|300&4|1600&5|301&3|7&4|246&4|100&3|288&3|147&4;257&4|1328&4|1328&4|121&2|282&3|240&3|257&4|282&3|240&3|257&4;125&3|237&5|307&3|273&2|300&4|1600&5|301&3|7&4|246&4|100&3|288&3|147&4|257&4|1328&4|1328&4|121&2|282&3|240&3|257&4|282&3|240&3|257&4
930&2|237&3|820&2|748&2|273&3|1094&3|744&3|678&1|222&3|294&2|1134&5|676&2;994&4|1023&1|293&4|926&1|1264&2|547&4|1264&2|986&2|9&4|762&4;930&2|237&3|820&2|748&2|273&3|1094&3|744&3|678&1|222&3|294&2|1134&5|676&2|994&4|1023&1|293&4|926&1|1264&2|547&4|1264&2|986&2|9&4|762&4
235&3|243&1|596&2|1131&4|226&1|367&3|616&3|159&1|268&3|58&3|203&4|199&4;849&2|143&1|393&2|1009&4|578&3|72&2|88&2|62&3|426&1|379&2;235&3|243&1|596&2|1131&4|226&1|367&3|616&3|159&1|268&3|58&3|203&4|199&4|849&2|143&1|393&2|1009&4|578&3|72&2|88&2|62&3|426&1|379&2
181&3|98&3|604&4|258&5|125&4|819&1|111&4|300&1|278&4|162&3|50&3|172&3;682&3|120&1|120&1|723&2|739&4|1037&5|1037&5|739&4|451&5|682&3;181&3|98&3|604&4|258&5|125&4|819&1|111&4|300&1|278&4|162&3|50&3|172&3|682&3|120&1|120&1|723&2|739&4|1037&5|1037&5|739&4|451&5|682&3
342&2|875&3|544&1|333&3|676&5|328&2|325&3|331&3|271&3|879&3|250&2|919&3;845&5|125&2|121&2|1084&5|845&5|123&3|121&2|121&2|475&5|408&5;342&2|875&3|544&1|333&3|676&5|328&2|325&3|331&3|271&3|879&3|250&2|919&3|845&5|125&2|121&2|1084&5|845&5|123&3|121&2|121&2|475&5|408&5
327&3|379&4|70&4|571&2|956&3|570&3|468&3|824&4|109&4|369&1|49&3|105&3;1664&4|1181&3|1049&3|1036&2|1014&4|394&3|1053&3|1044&4|815&4|584&3;327&3|379&4|70&4|571&2|956&3|570&3|468&3|824&4|109&4|369&1|49&3|105&3|1664&4|1181&3|1049&3|1036&2|1014&4|394&3|1053&3|1044&4|815&4|584&3
280&5|235&4|245&4|473&3|294&4|117&5|864&5|326&5|24&4|471&5|222&5|508&5;597&4|472&3|472&3|597&4|407&3|833&4|287&4|456&3|597&4|1034&2;280&5|235&4|245&4|473&3|294&4|117&5|864&5|326&5|24&4|471&5|222&5|508&5|597&4|472&3|472&3|597&4|407&3|833&4|287&4|456&3|597&4|1034&2
357&5|234&4|214&2|98&5|178&5|134&2|1065&4|199&4|175&1|174&4|196&5|289&3;237&4|1358&5|1358&5|15&4|742&3|544&5|435&4|272&5|202&5|205&5;357&5|234&4|214&2|98&5|178&5|134&2|1065&4|199&4|175&1|174&4|196&5|289&3|237&4|1358&5|1358&5|15&4|742&3|544&5|435&4|272&5|202&5|205&5
127&5|323&2|333&5|292&5|751&3|300&3|405&4|346&3|258&4|1017&2|544&4|744&4;15&4|246&4|15&4|762&4|293&3|628&5|628&5|151&4|151&4|13&2;127&5|323&2|333&5|292&5|751&3|300&3|405&4|346&3|258&4|1017&2|544&4|744&4|15&4|246&4|15&4|762&4|293&3|628&5|628&5|151&4|151&4|13&2
50&5|124&4|246&4|271&4|508&4|988&1|268&4|763&2|948&1|458&4|742&3|257&3;472&4|1014&4|932&2|1215&4|831&2|1215&4|411&1|932&2|831&2|826&3;50&5|124&4|246&4|271&4|508&4|988&1|268&4|763&2|948&1|458&4|742&3|257&3|472&4|1014&4|932&2|1215&4|831&2|1215&4|411&1|932&2|831&2|826&3
340&3|300&5|322&3|362&4|315&4|1430&3|682&4|342&3|307&4|538&3|292&3|243&3;905&2|344&2|329&2|690&2|690&2|289&1|905&2|905&2|289&1|328&2;340&3|300&5|322&3|362&4|315&4|1430&3|682&4|342&3|307&4|538&3|292&3|243&3|905&2|344&2|329&2|690&2|690&2|289&1|905&2|905&2|289&1|328&2
144&5|327&3|195&5|405&3|307&2|27&4|127&4|187&5|323&3|118&5|176&5|406&2;720&4|17&1|17&1|17&1|1231&2|720&4|363&2|562&3|720&4|62&1;144&5|327&3|195&5|405&3|307&2|27&4|127&4|187&5|323&3|118&5|176&5|406&2|720&4|17&1|17&1|17&1|1231&2|720&4|363&2|562&3|720&4|62&1
948&1|751&3|408&5|117&3|294&1|259&1|286&5|7&4|313&4|285&4|678&1|323&3;508&4|111&3|405&2|473&4|111&3|405&2|111&3|405&2|1354&1|1326&3;948&1|751&3|408&5|117&3|294&1|259&1|286&5|7&4|313&4|285&4|678&1|323&3|508&4|111&3|405&2|473&4|111&3|405&2|111&3|405&2|1354&1|1326&3
230&4|747&3|132&4|705&4|421&5|116&5|385&4|423&3|419&3|98&5|151&3|173&5;530&4|188&3|188&3|530&4|404&4|131&4|131&4|404&4|588&4|71&3;230&4|747&3|132&4|705&4|421&5|116&5|385&4|423&3|419&3|98&5|151&3|173&5|530&4|188&3|188&3|530&4|404&4|131&4|131&4|404&4|588&4|71&3
410&1|458&5|257&3|93&4|950&4|264&3|244&3|333&4|281&3|129&4|127&5|7&2;846&2|220&3|866&2|1664&1|696&2|123&3|1085&5|1664&1|508&3|1085&5;410&1|458&5|257&3|93&4|950&4|264&3|244&3|333&4|281&3|129&4|127&5|7&2|846&2|220&3|866&2|1664&1|696&2|123&3|1085&5|1664&1|508&3|1085&5
520&5|423&5|9&3|654&3|1065&5|24&4|118&1|498&5|238&5|815&3|157&4|694&4;96&5|433&5|214&1|1099&5|162&3|500&5|1021&5|503&3|378&4|196&5;520&5|423&5|9&3|654&3|1065&5|24&4|118&1|498&5|238&5|815&3|157&4|694&4|96&5|433&5|214&1|1099&5|162&3|500&5|1021&5|503&3|378&4|196&5
536&4|147&4|561&3|23&5|306&4|197&4|461&2|191&5|228&5|144&4|1117&3|475&5;62&2|449&5|163&5|403&4|90&4|231&5|449&5|521&5|62&2|231&5;536&4|147&4|561&3|23&5|306&4|197&4|461&2|191&5|228&5|144&4|1117&3|475&5|62&2|449&5|163&5|403&4|90&4|231&5|449&5|521&5|62&2|231&5
328&5|754&4|243&1|323&2|258&4|684&3|180&5|322&4|195&5|269&4|748&5|204&4;56&5|641&3|480&5|185&4|185&4|56&5|154&4|480&5|154&4|480&5;328&5|754&4|243&1|323&2|258&4|684&3|180&5|322&4|195&5|269&4|748&5|204&4|56&5|641&3|480&5|185&4|185&4|56&5|154&4|480&5|154&4|480&5
272&4|1434&3|345&3|311&3|327&2|269&4|302&4|1176&3|313&3|315&4|1431&3|690&1;898&3|347&4|752&2|752&2|752&2|307&3|347&4|1127&3|1127&3|898&3;272&4|1434&3|345&3|311&3|327&2|269&4|302&4|1176&3|313&3|315&4|1431&3|690&1|898&3|347&4|752&2|752&2|752&2|307&3|347&4|1127&3|1127&3|898&3
687&1|305&4|489&3|238&4|937&3|543&5|478&4|87&3|425&3|371&3|646&2|136&4;573&2|649&3|85&2|581&3|550&2|417&2|90&1|204&3|1005&3|387&4;687&1|305&4|489&3|238&4|937&3|543&5|478&4|87&3|425&3|371&3|646&2|136&4|573&2|649&3|85&2|581&3|550&2|417&2|90&1|204&3|1005&3|387&4
222&4|13&3|1048&3|306&5|117&3|268&3|12&5|568&5|762&3|106&2|89&5|896&4;190&5|1283&2|248&4|509&4|191&5|297&4|1014&4|100&5|844&1|764&1;222&4|13&3|1048&3|306&5|117&3|268&3|12&5|568&5|762&3|106&2|89&5|896&4|190&5|1283&2|248&4|509&4|191&5|297&4|1014&4|100&5|844&1|764&1
688&2|289&3|322&3|306&3|288&2|299&2|292&5|301&3|307&3|270&4|245&4|748&2;303&2|269&4|311&2|311&2|754&3|327&2|269&4|754&3|754&3|327&2;688&2|289&3|322&3|306&3|288&2|299&2|292&5|301&3|307&3|270&4|245&4|748&2|303&2|269&4|311&2|311&2|754&3|327&2|269&4|754&3|754&3|327&2
435&5|235&3|566&5|111&3|419&5|932&4|795&3|121&4|546&4|135&4|403&2|259&2;180&2|89&3|89&3|443&3|180&2|140&4|451&4|509&4|864&5|180&2;435&5|235&3|566&5|111&3|419&5|932&4|795&3|121&4|546&4|135&4|403&2|259&2|180&2|89&3|89&3|443&3|180&2|140&4|451&4|509&4|864&5|180&2
582&3|328&4|735&4|427&5|356&5|70&1|1129&4|7&1|121&4|956&4|65&3|655&4;202&4|210&4|202&4|238&3|435&4|202&4|202&4|514&4|514&4|63&2;582&3|328&4|735&4|427&5|356&5|70&1|1129&4|7&1|121&4|956&4|65&3|655&4|202&4|210&4|202&4|238&3|435&4|202&4|202&4|514&4|514&4|63&2
308&4|343&2|269&3|691&2|690&3|898&4|300&4|313&5|750&5|243&2|347&3|258&5;312&5|312&5|538&4|312&5|350&4|538&4|538&4|538&4|22&5|22&5;308&4|343&2|269&3|691&2|690&3|898&4|300&4|313&5|750&5|243&2|347&3|258&5|312&5|312&5|538&4|312&5|350&4|538&4|538&4|538&4|22&5|22&5
357&5|176&3|257&4|204&4|144&5|1047&1|127&5|11&5|96&4|328&4|137&2|369&4;28&4|371&1|173&2|163&4|627&4|465&3|159&4|627&4|423&4|68&5;357&5|176&3|257&4|204&4|144&5|1047&1|127&5|11&5|96&4|328&4|137&2|369&4|28&4|371&1|173&2|163&4|627&4|465&3|159&4|627&4|423&4|68&5
338&4|11&3|209&5|262&3|154&4|327&5|117&5|323&4|879&4|174&3|881&1|1013&1;974&3|684&4|234&5|12&3|317&3|550&4|410&4|431&5|431&5|693&4;338&4|11&3|209&5|262&3|154&4|327&5|117&5|323&4|879&4|174&3|881&1|1013&1|974&3|684&4|234&5|12&3|317&3|550&4|410&4|431&5|431&5|693&4
171&3|59&3|170&2|638&4|166&4|475&4|510&4|179&3|462&4|919&3|165&4|283&3;529&4|529&4|531&3|531&3|509&3|582&3|509&3|531&3|529&4|529&4;171&3|59&3|170&2|638&4|166&4|475&4|510&4|179&3|462&4|919&3|165&4|283&3|529&4|529&4|531&3|531&3|509&3|582&3|509&3|531&3|529&4|529&4
229&3|742&5|450&2|127&3|230&5|235&3|15&5|1016&4|449&4|520&5|250&3|121&5;392&5|831&1|631&4|67&4|636&4|879&3|636&4|631&4|879&3|392&5;229&3|742&5|450&2|127&3|230&5|235&3|15&5|1016&4|449&4|520&5|250&3|121&5|392&5|831&1|631&4|67&4|636&4|879&3|636&4|631&4|879&3|392&5
4&4|474&5|582&3|194&3|591&4|204&4|982&3|515&4|62&3|161&4|509&3|237&4;239&2|385&3|302&4|732&3|83&4|715&3|568&3|88&4|2&3|778&4;4&4|474&5|582&3|194&3|591&4|204&4|982&3|515&4|62&3|161&4|509&3|237&4|239&2|385&3|302&4|732&3|83&4|715&3|568&3|88&4|2&3|778&4
319&4|751&2|904&5|313&4|286&5|690&4|292&5|937&3|269&4|898&5|340&4|302&4;339&5|301&5|301&5|339&5|301&5|270&3|345&4|345&4|270&3|345&4;319&4|751&2|904&5|313&4|286&5|690&4|292&5|937&3|269&4|898&5|340&4|302&4|339&5|301&5|301&5|339&5|301&5|270&3|345&4|345&4|270&3|345&4
353&1|691&3|315&5|331&2|310&4|302&4|917&3|305&4|347&3|316&5|914&5|303&1;307&3|751&1|893&2|751&1|895&5|345&1|690&1|893&2|301&4|307&3;353&1|691&3|315&5|331&2|310&4|302&4|917&3|305&4|347&3|316&5|914&5|303&1|307&3|751&1|893&2|751&1|895&5|345&1|690&1|893&2|301&4|307&3
808&1|398&1|22&2|231&1|72&1|431&4|712&1|514&2|553&2|62&2|774&1|563&1;118&1|826&2|410&1|122&1|105&1|831&2|826&2|411&1|410&1|597&2;808&1|398&1|22&2|231&1|72&1|431&4|712&1|514&2|553&2|62&2|774&1|563&1|118&1|826&2|410&1|122&1|105&1|831&2|826&2|411&1|410&1|597&2
405&4|278&3|146&3|181&3|169&5|284&4|11&4|302&5|249&5|476&3|257&4|117&4;678&4|568&4|174&5|174&5|154&3|154&3|196&5|597&4|720&4|144&5;405&4|278&3|146&3|181&3|169&5|284&4|11&4|302&5|249&5|476&3|257&4|117&4|678&4|568&4|174&5|174&5|154&3|154&3|196&5|597&4|720&4|144&5
647&4|204&5|144&5|28&5|180&5|498&5|50&5|428&4|318&5|751&4|762&2|294&4;1045&3|132&5|506&3|97&4|1045&3|568&4|58&4|230&4|684&3|131&3;647&4|204&5|144&5|28&5|180&5|498&5|50&5|428&4|318&5|751&4|762&2|294&4|1045&3|132&5|506&3|97&4|1045&3|568&4|58&4|230&4|684&3|131&3
190&5|513&4|137&4|111&3|508&4|343&3|1047&2|118&2|275&4|71&3|182&3|919&3;728&2|856&3|1018&3|778&4|399&2|216&5|739&3|516&4|728&2|728&2;190&5|513&4|137&4|111&3|508&4|343&3|1047&2|118&2|275&4|71&3|182&3|919&3|728&2|856&3|1018&3|778&4|399&2|216&5|739&3|516&4|728&2|728&2
1113&3|504&5|582&3|285&3|724&3|273&3|528&4|213&4|519&4|748&2|185&4|1093&4;494&4|515&4|77&3|520&3|275&3|430&3|499&4|173&4|661&3|319&4;1113&3|504&5|582&3|285&3|724&3|273&3|528&4|213&4|519&4|748&2|185&4|1093&4|494&4|515&4|77&3|520&3|275&3|430&3|499&4|173&4|661&3|319&4
100&5|288&3|1139&2|723&5|221&4|1312&4|401&1|268&5|280&5|40&4|781&4|132&2;417&4|238&5|286&5|369&1|1035&4|139&3|456&1|988&1|143&5|238&5;100&5|288&3|1139&2|723&5|221&4|1312&4|401&1|268&5|280&5|40&4|781&4|132&2|417&4|238&5|286&5|369&1|1035&4|139&3|456&1|988&1|143&5|238&5
124&3|87&3|496&4|855&3|198&4|432&5|1101&3|607&4|499&3|50&4|215&3|462&4;523&3|216&4|174&3|428&4|507&3|59&4|32&3|659&4|523&3|863&3;124&3|87&3|496&4|855&3|198&4|432&5|1101&3|607&4|499&3|50&4|215&3|462&4|523&3|216&4|174&3|428&4|507&3|59&4|32&3|659&4|523&3|863&3
331&3|271&5|333&3|304&5|300&4|294&3|538&4|748&5|682&3|338&2|877&4|289&3;342&1|938&2|322&4|989&2|938&2|989&2|259&3|938&2|938&2|259&3;331&3|271&5|333&3|304&5|300&4|294&3|538&4|748&5|682&3|338&2|877&4|289&3|342&1|938&2|322&4|989&2|938&2|989&2|259&3|938&2|938&2|259&3
321&5|15&4|845&4|1&4|181&4|148&5|9&4|257&4|237&5|284&2|301&4|100&4;864&3|118&4|815&5|118&4|866&5|866&5|864&3|815&5|118&4|476&5;321&5|15&4|845&4|1&4|181&4|148&5|9&4|257&4|237&5|284&2|301&4|100&4|864&3|118&4|815&5|118&4|866&5|866&5|864&3|815&5|118&4|476&5
1283&2|124&3|1011&3|9&4|762&3|1129&3|282&4|7&2|137&3|274&4|129&4|872&3;258&4|237&4|237&4|293&4|237&4|273&5|1&4|286&5|237&4|255&4;1283&2|124&3|1011&3|9&4|762&3|1129&3|282&4|7&2|137&3|274&4|129&4|872&3|258&4|237&4|237&4|293&4|237&4|273&5|1&4|286&5|237&4|255&4
135&3|615&4|176&2|69&2|419&3|520&5|131&2|434&5|175&1|154&2|659&4|232&2;90&1|445&4|790&1|565&3|391&4|663&1|670&3|670&3|559&3|449&3;135&3|615&4|176&2|69&2|419&3|520&5|131&2|434&5|175&1|154&2|659&4|232&2|90&1|445&4|790&1|565&3|391&4|663&1|670&3|670&3|559&3|449&3
100&4|484&3|271&2|204&4|496&3|144&3|205&4|28&4|174&3|187&5|654&3|480&3;188&4|134&4|56&4|135&5|435&3|209&3|209&3|188&4|435&3|435&3;100&4|484&3|271&2|204&4|496&3|144&3|205&4|28&4|174&3|187&5|654&3|480&3|188&4|134&4|56&4|135&5|435&3|209&3|209&3|188&4|435&3|435&3
292&5|328&3|876&3|299&3|300&5|288&3|881&3|294&3|984&5|258&3|322&5|326&5;304&4|749&5|749&5|678&4|678&4|678&4|678&4|259&3|749&5|259&3;292&5|328&3|876&3|299&3|300&5|288&3|881&3|294&3|984&5|258&3|322&5|326&5|304&4|749&5|749&5|678&4|678&4|678&4|678&4|259&3|749&5|259&3
667&1|1147&2|854&1|1168&1|579&1|1029&1|469&1|1564&1|787&3|1044&4|1042&1|184&1;1434&1|1588&1|707&1|1316&1|1076&2|1576&1|638&1|139&3|512&1|1591&1;667&1|1147&2|854&1|1168&1|579&1|1029&1|469&1|1564&1|787&3|1044&4|1042&1|184&1|1434&1|1588&1|707&1|1316&1|1076&2|1576&1|638&1|139&3|512&1|1591&1
294&2|754&1|319&2|307&2|680&1|332&2|302&5|268&2|310&1|690&3|288&5|258&4;50&5|50&5|892&1|603&4|892&1|705&4|705&4|266&1|687&1|266&1;294&2|754&1|319&2|307&2|680&1|332&2|302&5|268&2|310&1|690&3|288&5|258&4|50&5|50&5|892&1|603&4|892&1|705&4|705&4|266&1|687&1|266&1
241&3|289&4|210&5|302&3|183&5|307&3|82&5|230&4|245&4|11&1|181&5|385&2;665&4|29&3|578&3|232&4|232&4|1228&4|68&2|1228&4|530&3|1419&2;241&3|289&4|210&5|302&3|183&5|307&3|82&5|230&4|245&4|11&1|181&5|385&2|665&4|29&3|578&3|232&4|232&4|1228&4|68&2|1228&4|530&3|1419&2
873&3|292&4|302&5|313&5|750&5|299&3|329&3|300&4|678&2|348&3|349&4|327&3;1313&4|879&4|322&4|260&3|937&4|355&4|748&3|316&4|1313&4|1313&4;873&3|292&4|302&5|313&5|750&5|299&3|329&3|300&4|678&2|348&3|349&4|327&3|1313&4|879&4|322&4|260&3|937&4|355&4|748&3|316&4|1313&4|1313&4
121&4|778&3|659&5|497&4|428&4|250&3|484&3|79&4|431&4|82&4|748&2|215&4;737&4|313&2|1446&2|472&2|1101&1|1035&2|313&2|559&4|738&4|1101&1;121&4|778&3|659&5|497&4|428&4|250&3|484&3|79&4|431&4|82&4|748&2|215&4|737&4|313&2|1446&2|472&2|1101&1|1035&2|313&2|559&4|738&4|1101&1
1172&4|71&5|610&3|504&5|792&4|248&4|1134&3|13&5|176&5|416&4|943&4|1123&4;653&4|709&5|1286&2|199&5|421&3|1286&2|463&5|218&4|131&4|584&5;1172&4|71&5|610&3|504&5|792&4|248&4|1134&3|13&5|176&5|416&4|943&4|1123&4|653&4|709&5|1286&2|199&5|421&3|1286&2|463&5|218&4|131&4|584&5
264&1|50&4|69&2|347&3|655&4|683&3|56&5|147&4|98&4|692&4|7&4|358&1;873&3|316&4|82&4|521&4|194&5|153&2|873&3|194&5|204&4|12&4;264&1|50&4|69&2|347&3|655&4|683&3|56&5|147&4|98&4|692&4|7&4|358&1|873&3|316&4|82&4|521&4|194&5|153&2|873&3|194&5|204&4|12&4
230&5|405&3|161&4|229&1|472&3|210&4|4&4|554&3|679&3|144&5|195&4|172&4;523&4|238&4|153&3|175&4|186&5|430&5|186&5|523&4|204&5|194&3;230&5|405&3|161&4|229&1|472&3|210&4|4&4|554&3|679&3|144&5|195&4|172&4|523&4|238&4|153&3|175&4|186&5|430&5|186&5|523&4|204&5|194&3
315&5|100&4|328&4|276&4|9&4|288&3|126&3|307&4|301&3|285&3|326&4|539&3;13&4|137&3|124&3|1084&3|150&3|137&3|15&4|1084&3|137&3|1084&3;315&5|100&4|328&4|276&4|9&4|288&3|126&3|307&4|301&3|285&3|326&4|539&3|13&4|137&3|124&3|1084&3|150&3|137&3|15&4|1084&3|137&3|1084&3
265&3|2&4|159&5|7&5|27&3|566&4|5&2|121&4|53&3|82&4|273&4|79&2;237&5|88&4|802&3|201&3|838&3|597&4|204&5|472&5|237&5|88&4;265&3|2&4|159&5|7&5|27&3|566&4|5&2|121&4|53&3|82&4|273&4|79&2|237&5|88&4|802&3|201&3|838&3|597&4|204&5|472&5|237&5|88&4
515&4|318&5|209&3|55&3|300&3|50&4|484&4|183&4|483&4|69&3|654&3|322&2;434&4|478&4|732&3|357&3|216&3|479&4|357&3|111&3|28&4|478&4;515&4|318&5|209&3|55&3|300&3|50&4|484&4|183&4|483&4|69&3|654&3|322&2|434&4|478&4|732&3|357&3|216&3|479&4|357&3|111&3|28&4|478&4
678&1|199&5|735&3|175&5|269&4|192&5|509&4|949&3|1128&1|519&5|303&5|289&2;153&4|153&4|238&3|428&5|660&4|209&5|732&4|237&4|153&4|435&5;678&1|199&5|735&3|175&5|269&4|192&5|509&4|949&3|1128&1|519&5|303&5|289&2|153&4|153&4|238&3|428&5|660&4|209&5|732&4|237&4|153&4|435&5
356&4|655&4|893&3|582&4|380&4|962&2|258&3|378&4|1163&2|223&3|660&4|392&4;723&2|1381&3|1401&1|553&4|20&1|1212&2|977&2|980&1|977&2|1044&3;356&4|655&4|893&3|582&4|380&4|962&2|258&3|378&4|1163&2|223&3|660&4|392&4|723&2|1381&3|1401&1|553&4|20&1|1212&2|977&2|980&1|977&2|1044&3
300&5|815&4|15&5|546&4|121&4|257&4|591&4|255&4|289&3|405&5|975&2|284&4;820&2|820&2|831&3|820&2|751&5|750&3|750&3|1165&3|841&4|841&4;300&5|815&4|15&5|546&4|121&4|257&4|591&4|255&4|289&3|405&5|975&2|284&4|820&2|820&2|831&3|820&2|751&5|750&3|750&3|1165&3|841&4|841&4
487&5|193&5|229&2|550&5|692&4|648&5|174&5|265&5|435&5|230&3|172&5|56&2;194&4|834&1|211&4|29&1|484&5|126&5|194&4|633&4|739&4|790&1;487&5|193&5|229&2|550&5|692&4|648&5|174&5|265&5|435&5|230&3|172&5|56&2|194&4|834&1|211&4|29&1|484&5|126&5|194&4|633&4|739&4|790&1
693&5|327&5|340&5|313&5|628&5|347&4|559&4|506&5|821&4|1522&2|276&4|785&2;840&3|739&4|585&3|974&5|840&3|762&4|845&5|161&4|762&4|441&3;693&5|327&5|340&5|313&5|628&5|347&4|559&4|506&5|821&4|1522&2|276&4|785&2|840&3|739&4|585&3|974&5|840&3|762&4|845&5|161&4|762&4|441&3
465&3|290&4|66&4|748&5|208&5|56&4|193&5|357&4|243&4|176&4|412&1|121&4;186&5|739&4|739&4|96&4|135&5|739&4|194&3|559&3|140&3|662&3;465&3|290&4|66&4|748&5|208&5|56&4|193&5|357&4|243&4|176&4|412&1|121&4|186&5|739&4|739&4|96&4|135&5|739&4|194&3|559&3|140&3|662&3
281&3|523&5|657&5|582&3|1136&3|1046&4|972&3|72&3|1020&4|230&4|2&4|404&5;873&4|554&3|1407&2|686&3|147&3|880&1|342&3|586&2|873&4|328&4;281&3|523&5|657&5|582&3|1136&3|1046&4|972&3|72&3|1020&4|230&4|2&4|404&5|873&4|554&3|1407&2|686&3|147&3|880&1|342&3|586&2|873&4|328&4
604&5|258&4|423&3|204&3|242&3|515&1|96&4|172&3|195&4|481&1|318&1|286&1;179&1|484&4|484&4|191&2|484&4|484&4|179&1|283&3|283&3|283&3;604&5|258&4|423&3|204&3|242&3|515&1|96&4|172&3|195&4|481&1|318&1|286&1|179&1|484&4|484&4|191&2|484&4|484&4|179&1|283&3|283&3|283&3
806&3|1019&3|12&4|50&3|56&5|484&4|151&3|1154&3|521&4|251&4|127&4|100&4;922&5|922&5|137&4|664&5|137&4|664&5|285&4|922&5|922&5|922&5;806&3|1019&3|12&4|50&3|56&5|484&4|151&3|1154&3|521&4|251&4|127&4|100&4|922&5|922&5|137&4|664&5|137&4|664&5|285&4|922&5|922&5|922&5
250&5|295&3|7&5|993&3|235&1|127&4|455&2|120&2|1040&2|222&4|50&4|275&4;225&3|230&4|409&2|225&3|225&3|230&4|225&3|1039&3|357&4|194&3;250&5|295&3|7&5|993&3|235&1|127&4|455&2|120&2|1040&2|222&4|50&4|275&4|225&3|230&4|409&2|225&3|225&3|230&4|225&3|1039&3|357&4|194&3
222&5|1068&4|659&5|483&5|242&4|183&4|176&3|170&5|506&5|56&4|177&5|432&5;648&4|615&4|657&4|615&4|478&4|615&4|495&4|180&5|180&5|615&4;222&5|1068&4|659&5|483&5|242&4|183&4|176&3|170&5|506&5|56&4|177&5|432&5|648&4|615&4|657&4|615&4|478&4|615&4|495&4|180&5|180&5|615&4
148&4|328&4|406&2|245&3|100&2|974&4|405&3|471&4|291&4|1025&4|322&4|329&2;829&3|823&2|106&4|106&4|823&2|829&3|823&2|472&5|841&4|597&4;148&4|328&4|406&2|245&3|100&2|974&4|405&3|471&4|291&4|1025&4|322&4|329&2|829&3|823&2|106&4|106&4|823&2|829&3|823&2|472&5|841&4|597&4
1384&1|326&1|1342&1|1394&1|1171&1|883&1|933&1|1381&2|117&2|1334&1|1350&1|980&1;974&4|975&2|925&2|871&2|1059&1|950&1|818&1|21&1|824&1|815&3;1384&1|326&1|1342&1|1394&1|1171&1|883&1|933&1|1381&2|117&2|1334&1|1350&1|980&1|974&4|975&2|925&2|871&2|1059&1|950&1|818&1|21&1|824&1|815&3
294&4|288&2|538&3|7&4|313&4|1&5|300&3|342&4|259&3|683&2|405&3|117&4;25&3|282&4|15&3|25&3|15&3|282&4|9&4|15&3|282&4|9&4;294&4|288&2|538&3|7&4|313&4|1&5|300&3|342&4|259&3|683&2|405&3|117&4|25&3|282&4|15&3|25&3|15&3|282&4|9&4|15&3|282&4|9&4
269&3|181&5|687&2|327&2|257&5|50&5|286&2|300&2|298&3|748&1|988&1|309&3;1023&3|1023&3|1023&3|340&2|1023&3|1023&3|720&2|781&5|1023&3|1023&3;269&3|181&5|687&2|327&2|257&5|50&5|286&2|300&2|298&3|748&1|988&1|309&3|1023&3|1023&3|1023&3|340&2|1023&3|1023&3|720&2|781&5|1023&3|1023&3
423&4|168&3|1016&2|405&3|498&4|403&3|945&3|25&2|22&3|546&2|584&3|739&3;408&4|192&2|640&3|4&4|655&3|204&3|204&3|408&4|265&3|516&3;423&4|168&3|1016&2|405&3|498&4|403&3|945&3|25&2|22&3|546&2|584&3|739&3|408&4|192&2|640&3|4&4|655&3|204&3|204&3|408&4|265&3|516&3
1&3|50&4|476&3|405&4|121&4|255&3|597&3|300&4|866&3|151&1|181&4|313&3;252&4|846&4|126&5|289&4|252&4|289&4|846&4|289&4|126&5|252&4;1&3|50&4|476&3|405&4|121&4|255&3|597&3|300&4|866&3|151&1|181&4|313&3|252&4|846&4|126&5|289&4|252&4|289&4|846&4|289&4|126&5|252&4
237&4|203&4|686&3|879&4|285&4|151&4|210&5|202&5|7&4|161&4|951&3|121&4;313&5|91&3|393&4|40&3|40&3|120&4|756&3|302&4|316&5|756&3;237&4|203&4|686&3|879&4|285&4|151&4|210&5|202&5|7&4|161&4|951&3|121&4|313&5|91&3|393&4|40&3|40&3|120&4|756&3|302&4|316&5|756&3
271&3|322&3|326&3|245&4|351&3|313&4|879&3|328&4|355&4|299&4|354&4|323&2;748&5|678&2|264&4|678&2|264&4|748&5|260&4|264&4|264&4|748&5;271&3|322&3|326&3|245&4|351&3|313&4|879&3|328&4|355&4|299&4|354&4|323&2|748&5|678&2|264&4|678&2|264&4|748&5|260&4|264&4|264&4|748&5
272&5|754&5|304&3|327&5|342&3|328&4|331&5|299&2|358&5|752&5|351&5|681&3;688&2|270&4|271&4|1613&4|892&3|261&2|261&2|874&2|353&4|883&2;272&5|754&5|304&3|327&5|342&3|328&4|331&5|299&2|358&5|752&5|351&5|681&3|688&2|270&4|271&4|1613&4|892&3|261&2|261&2|874&2|353&4|883&2
