state;action_reward;n_state
887&4|310&4|307&4|313&4|302&3|346&3|880&5|332&3|690&2|270&3|286&5|292&4;895&2|335&3|343&2|689&3;887&4|310&4|307&4|313&4|302&3|346&3|880&5|332&3|690&2|270&3|286&5|292&4|895&2|335&3|343&2|689&3
197&5|708&3|195&3|288&1|234&5|24&4|558&5|645&5|319&2|223&5|451&5|161&1;401&4|719&4|419&4|167&3;197&5|708&3|195&3|288&1|234&5|24&4|558&5|645&5|319&2|223&5|451&5|161&1|401&4|719&4|419&4|167&3
289&5|475&5|98&5|431&4|7&5|186&5|203&4|603&5|657&5|197&4|655&4|652&5;228&5|117&3|651&5|196&3;289&5|475&5|98&5|431&4|7&5|186&5|203&4|603&5|657&5|197&4|655&4|652&5|228&5|117&3|651&5|196&3
682&3|751&3|340&3|313&5|302&4|689&3|269&3|338&2|332&4|750&3|301&4|333&4;350&3|259&2|880&4|358&3;682&3|751&3|340&3|313&5|302&4|689&3|269&3|338&2|332&4|750&3|301&4|333&4|350&3|259&2|880&4|358&3
111&3|276&4|150&5|100&5|748&2|127&5|475&3|255&3|118&2|685&3|290&4|93&3;1258&5|274&4|476&1|410&4;111&3|276&4|150&5|100&5|748&2|127&5|475&3|255&3|118&2|685&3|290&4|93&3|1258&5|274&4|476&1|410&4
171&5|639&4|1240&3|52&3|531&5|1097&4|210&2|188&3|1187&3|216&4|288&2|251&3;318&4|98&4|59&5|665&2;171&5|639&4|1240&3|52&3|531&5|1097&4|210&2|188&3|1187&3|216&4|288&2|251&3|318&4|98&4|59&5|665&2
155&3|514&5|173&5|435&5|639&4|273&3|934&3|14&4|56&4|47&4|100&5|170&5;673&4|121&2|203&5|178&5;155&3|514&5|173&5|435&5|639&4|273&3|934&3|14&4|56&4|47&4|100&5|170&5|673&4|121&2|203&5|178&5
591&2|825&3|820&2|1068&3|1093&3|456&1|288&3|10&4|225&3|202&3|191&3|275&3;1336&3|983&3|886&3|596&3;591&2|825&3|820&2|1068&3|1093&3|456&1|288&3|10&4|225&3|202&3|191&3|275&3|1336&3|983&3|886&3|596&3
216&4|1119&3|202&4|332&4|69&3|91&4|500&3|270&4|328&3|223&4|325&4|651&5;176&4|372&5|187&3|222&5;216&4|1119&3|202&4|332&4|69&3|91&4|500&3|270&4|328&3|223&4|325&4|651&5|176&4|372&5|187&3|222&5
79&5|261&4|528&5|511&4|71&5|216&4|514&4|879&4|117&4|969&4|316&4|484&5;1028&4|604&4|234&4|183&3;79&5|261&4|528&5|511&4|71&5|216&4|514&4|879&4|117&4|969&4|316&4|484&5|1028&4|604&4|234&4|183&3
474&4|1&3|50&5|230&2|209&4|527&5|705&2|97&5|27&1|582&4|109&4|70&5;347&3|338&2|31&3|243&1;474&4|1&3|50&5|230&2|209&4|527&5|705&2|97&5|27&1|582&4|109&4|70&5|347&3|338&2|31&3|243&1
262&3|321&2|261&2|288&4|319&3|269&4|302&4|268&3|990&4|690&4|286&5|687&1;1048&5|988&2|875&3|948&4;262&3|321&2|261&2|288&4|319&3|269&4|302&4|268&3|990&4|690&4|286&5|687&1|1048&5|988&2|875&3|948&4
470&3|747&4|68&4|208&4|7&5|732&5|170&3|183&3|22&4|98&5|156&4|228&5;988&2|302&5|1101&4|750&4;470&3|747&4|68&4|208&4|7&5|732&5|170&3|183&3|22&4|98&5|156&4|228&5|988&2|302&5|1101&4|750&4
1011&4|307&3|676&5|9&4|100&4|475&3|15&3|300&3|124&4|273&4|221&4|129&4;121&4|628&5|823&3|405&3;1011&4|307&3|676&5|9&4|100&4|475&3|15&3|300&3|124&4|273&4|221&4|129&4|121&4|628&5|823&3|405&3
150&4|222&2|1048&4|218&3|288&5|327&3|1270&1|68&1|283&4|26&5|161&3|143&5;604&3|40&1|393&4|1521&3;150&4|222&2|1048&4|218&3|288&5|327&3|1270&1|68&1|283&4|26&5|161&3|143&5|604&3|40&1|393&4|1521&3
271&4|304&1|342&1|335&2|294&1|289&4|310&4|358&3|751&5|270&5|690&4|750&4;901&1|680&2|893&3|890&4;271&4|304&1|342&1|335&2|294&1|289&4|310&4|358&3|751&5|270&5|690&4|750&4|901&1|680&2|893&3|890&4
318&5|645&3|515&4|191&3|86&4|527&5|528&5|382&5|127&2|180&1|269&3|268&5;511&4|87&5|735&4|423&4;318&5|645&3|515&4|191&3|86&4|527&5|528&5|382&5|127&2|180&1|269&3|268&5|511&4|87&5|735&4|423&4
280&4|969&3|64&5|234&4|210&5|228&3|294&4|761&3|78&3|202&4|111&2|87&4;395&3|1047&4|25&4|153&4;280&4|969&3|64&5|234&4|210&5|228&3|294&4|761&3|78&3|202&4|111&2|87&4|395&3|1047&4|25&4|153&4
196&3|28&5|763&5|795&4|90&2|202&5|42&5|423&4|64&5|402&4|332&5|69&5;731&4|801&3|562&4|997&1;196&3|28&5|763&5|795&4|90&2|202&5|42&5|423&4|64&5|402&4|332&5|69&5|731&4|801&3|562&4|997&1
326&4|876&2|324&1|243&3|289&2|322&3|258&4|687&2|299&3|678&4|323&4|259&2;358&1|457&2|1025&3|330&2;326&4|876&2|324&1|243&3|289&2|322&3|258&4|687&2|299&3|678&4|323&4|259&2|358&1|457&2|1025&3|330&2
546&3|195&5|405&5|597&4|15&5|174&4|151&4|12&5|249&4|928&3|1165&3|25&4;313&5|298&5|179&5|96&5;546&3|195&5|405&5|597&4|15&5|174&4|151&4|12&5|249&4|928&3|1165&3|25&4|313&5|298&5|179&5|96&5
895&2|333&5|328&2|358&1|271&2|538&3|302&5|288&5|286&4|258&3|313&5|289&2;751&1|316&3|264&3|343&4;895&2|333&5|328&2|358&1|271&2|538&3|302&5|288&5|286&4|258&3|313&5|289&2|751&1|316&3|264&3|343&4
744&4|286&4|9&4|100&5|1068&2|116&5|20&5|14&4|275&4|847&4|253&5|137&4;269&4|508&5|936&5|285&5;744&4|286&4|9&4|100&5|1068&2|116&5|20&5|14&4|275&4|847&4|253&5|137&4|269&4|508&5|936&5|285&5
160&4|299&4|144&5|129&3|238&3|196&3|292&3|294&4|276&5|245&3|568&3|60&4;678&3|960&3|338&3|1067&4;160&4|299&4|144&5|129&3|238&3|196&3|292&3|294&4|276&5|245&3|568&3|60&4|678&3|960&3|338&3|1067&4
268&3|302&4|299&4|514&5|1022&5|519&4|136&5|484&5|303&3|875&4|328&2|319&4;124&4|504&5|493&5|611&4;268&3|302&4|299&4|514&5|1022&5|519&4|136&5|484&5|303&3|875&4|328&2|319&4|124&4|504&5|493&5|611&4
1005&4|1524&5|268&3|213&5|1021&5|855&3|643&3|127&1|8&5|324&4|382&2|1149&3;132&5|469&4|114&5|482&2;1005&4|1524&5|268&3|213&5|1021&5|855&3|643&3|127&1|8&5|324&4|382&2|1149&3|132&5|469&4|114&5|482&2
514&4|549&4|124&5|223&5|210&3|518&4|1524&4|82&4|310&3|168&5|753&4|537&4;304&3|1108&4|1404&4|1504&3;514&4|549&4|124&5|223&5|210&3|518&4|1524&4|82&4|310&3|168&5|753&4|537&4|304&3|1108&4|1404&4|1504&3
89&4|10&4|707&2|205&4|515&4|210&5|134&3|433&4|153&2|1063&2|427&1|496&3;511&2|428&1|491&2|283&2;89&4|10&4|707&2|205&4|515&4|210&5|134&3|433&4|153&2|1063&2|427&1|496&3|511&2|428&1|491&2|283&2
195&4|172&4|357&4|181&4|178&4|152&4|174&5|197&4|141&3|121&4|7&4|1&5;82&5|751&3|127&4|651&4;195&4|172&4|357&4|181&4|178&4|152&4|174&5|197&4|141&3|121&4|7&4|1&5|82&5|751&3|127&4|651&4
316&3|896&5|340&3|346&3|344&4|302&3|312&1|327&2|286&1|269&3|270&3|750&2;326&1|322&1|689&2|245&1;316&3|896&5|340&3|346&3|344&4|302&3|312&1|327&2|286&1|269&3|270&3|750&2|326&1|322&1|689&2|245&1
742&4|181&4|50&5|477&5|1&3|988&1|748&5|250&4|1534&1|688&4|323&3|283&5;24&3|824&3|118&3|151&4;742&4|181&4|50&5|477&5|1&3|988&1|748&5|250&4|1534&1|688&4|323&3|283&5|24&3|824&3|118&3|151&4
294&4|9&3|237&2|126&4|245&2|221&2|243&1|13&3|744&3|150&5|475&4|137&4;151&4|628&1|471&2|222&3;294&4|9&3|237&2|126&4|245&2|221&2|243&1|13&3|744&3|150&5|475&4|137&4|151&4|628&1|471&2|222&3
323&2|742&3|628&4|764&2|471&4|118&5|328&3|181&5|50&5|258&4|222&4|259&1;147&3|121&5|257&5|508&3;323&2|742&3|628&4|764&2|471&4|118&5|328&3|181&5|50&5|258&4|222&4|259&1|147&3|121&5|257&5|508&3
405&3|628&3|492&4|320&5|9&4|486&4|234&5|282&4|511&5|151&5|705&4|100&5;462&3|607&4|525&5|1050&4;405&3|628&3|492&4|320&5|9&4|486&4|234&5|282&4|511&5|151&5|705&4|100&5|462&3|607&4|525&5|1050&4
276&4|257&4|255&4|302&5|301&4|303&4|127&5|280&3|277&4|295&4|315&1|282&4;308&3|304&4|289&3|272&5;276&4|257&4|255&4|302&5|301&4|303&4|127&5|280&3|277&4|295&4|315&1|282&4|308&3|304&4|289&3|272&5
54&4|162&4|89&4|501&4|720&2|727&4|88&4|1267&3|43&3|21&3|186&3|176&4;233&2|596&5|292&3|2&2;54&4|162&4|89&4|501&4|720&2|727&4|88&4|1267&3|43&3|21&3|186&3|176&4|233&2|596&5|292&3|2&2
255&4|270&5|331&4|339&3|298&5|742&5|538&4|754&5|260&5|259&5|332&3|307&5;458&4|282&5|846&5|508&5;255&4|270&5|331&4|339&3|298&5|742&5|538&4|754&5|260&5|259&5|332&3|307&5|458&4|282&5|846&5|508&5
473&4|484&5|48&4|152&5|181&2|276&5|405&4|499&4|14&5|169&5|7&4|282&2;425&3|304&4|896&5|517&4;473&4|484&5|48&4|152&5|181&2|276&5|405&4|499&4|14&5|169&5|7&4|282&2|425&3|304&4|896&5|517&4
14&5|61&5|1160&4|475&5|1472&2|269&3|100&5|129&4|381&5|307&4|275&4|59&5;151&4|313&5|405&3|130&2;14&5|61&5|1160&4|475&5|1472&2|269&3|100&5|129&4|381&5|307&4|275&4|59&5|151&4|313&5|405&3|130&2
234&4|673&4|23&5|478&2|1&5|525&2|318&5|198&5|50&5|196&4|56&5|182&4;170&5|185&5|83&3|176&4;234&4|673&4|23&5|478&2|1&5|525&2|318&5|198&5|50&5|196&4|56&5|182&4|170&5|185&5|83&3|176&4
180&4|202&4|869&4|137&4|792&5|514&5|286&5|191&5|111&4|153&4|269&5|100&4;535&4|280&3|274&4|762&5;180&4|202&4|869&4|137&4|792&5|514&5|286&5|191&5|111&4|153&4|269&5|100&4|535&4|280&3|274&4|762&5
739&4|60&5|70&5|307&3|300&3|949&3|216&4|302&2|549&4|748&4|921&4|662&5;228&4|55&4|56&5|226&3;739&4|60&5|70&5|307&3|300&3|949&3|216&4|302&2|549&4|748&4|921&4|662&5|228&4|55&4|56&5|226&3
566&3|4&4|805&3|300&3|531&5|433&3|1112&3|93&4|528&4|480&4|504&3|238&5;380&3|735&4|1119&3|318&5;566&3|4&4|805&3|300&3|531&5|433&3|1112&3|93&4|528&4|480&4|504&3|238&5|380&3|735&4|1119&3|318&5
655&4|96&5|283&5|44&4|716&2|735&5|128&4|55&4|969&4|8&5|394&3|125&4;501&3|685&4|569&3|546&4;655&4|96&5|283&5|44&4|716&2|735&5|128&4|55&4|969&4|8&5|394&3|125&4|501&3|685&4|569&3|546&4
588&3|543&5|271&1|892&3|132&5|510&4|602&4|432&2|568&4|234&4|199&5|294&2;186&4|134&5|176&5|423&5;588&3|543&5|271&1|892&3|132&5|510&4|602&4|432&2|568&4|234&4|199&5|294&2|186&4|134&5|176&5|423&5
45&3|789&2|778&2|16&4|30&4|558&5|603&4|591&4|504&3|971&2|1474&4|848&3;25&4|735&5|215&4|178&4;45&3|789&2|778&2|16&4|30&4|558&5|603&4|591&4|504&3|971&2|1474&4|848&3|25&4|735&5|215&4|178&4
50&4|591&3|186&2|265&5|679&3|183&4|379&4|96&4|174&4|820&4|31&4|586&2;204&3|239&3|393&3|926&4;50&4|591&3|186&2|265&5|679&3|183&4|379&4|96&4|174&4|820&4|31&4|586&2|204&3|239&3|393&3|926&4
12&5|452&3|419&4|461&4|686&4|621&4|622&5|729&4|401&3|317&5|522&5|286&4;393&4|663&3|124&5|177&4;12&5|452&3|419&4|461&4|686&4|621&4|622&5|729&4|401&3|317&5|522&5|286&4|393&4|663&3|124&5|177&4
111&3|673&2|1077&3|652&4|121&4|21&3|508&4|473&4|8&5|114&4|164&5|170&3;421&5|162&4|53&2|712&4;111&3|673&2|1077&3|652&4|121&4|21&3|508&4|473&4|8&5|114&4|164&5|170&3|421&5|162&4|53&2|712&4
302&4|882&2|313&3|1176&4|678&1|903&2|303&3|307&2|310&2|242&4|906&5|990&2;748&2|245&2|268&1|258&2;302&4|882&2|313&3|1176&4|678&1|903&2|303&3|307&2|310&2|242&4|906&5|990&2|748&2|245&2|268&1|258&2
1007&4|863&4|258&3|191&4|190&5|615&4|237&2|166&5|197&3|203&4|272&4|100&4;89&4|443&4|208&2|183&4;1007&4|863&4|258&3|191&4|190&5|615&4|237&2|166&5|197&3|203&4|272&4|100&4|89&4|443&4|208&2|183&4
455&1|1078&1|1067&3|313&3|159&2|432&5|77&1|1003&2|185&5|235&2|116&4|1083&2;231&3|715&3|998&2|90&1;455&1|1078&1|1067&3|313&3|159&2|432&5|77&1|1003&2|185&5|235&2|116&4|1083&2|231&3|715&3|998&2|90&1
478&5|193&4|479&4|215&5|566&4|237&5|98&5|245&2|427&5|64&4|136&5|492&4;480&5|604&5|1443&4|1203&5;478&5|193&4|479&4|215&5|566&4|237&5|98&5|245&2|427&5|64&4|136&5|492&4|480&5|604&5|1443&4|1203&5
300&3|258&5|304&4|302&2|346&2|895&4|328&1|333&5|750&2|331&3|315&2|362&1;1313&2|288&5|327&1|269&5;300&3|258&5|304&4|302&2|346&2|895&4|328&1|333&5|750&2|331&3|315&2|362&1|1313&2|288&5|327&1|269&5
310&4|347&1|1176&4|689&1|311&5|883&4|427&5|327&4|245&4|748&1|523&5|312&4;285&4|1126&3|520&5|234&4;310&4|347&1|1176&4|689&1|311&5|883&4|427&5|327&4|245&4|748&1|523&5|312&4|285&4|1126&3|520&5|234&4
243&3|689&3|1089&2|338&2|269&3|340&3|688&2|1598&2|752&4|1590&3|1609&1|1237&3;1380&2|1252&3|1382&3|1668&3;243&3|689&3|1089&2|338&2|269&3|340&3|688&2|1598&2|752&4|1590&3|1609&1|1237&3|1380&2|1252&3|1382&3|1668&3
789&3|746&4|73&3|384&3|206&2|23&5|952&4|88&3|435&4|721&2|41&4|90&4;588&4|12&4|15&2|99&5;789&3|746&4|73&3|384&3|206&2|23&5|952&4|88&3|435&4|721&2|41&4|90&4|588&4|12&4|15&2|99&5
21&3|866&5|584&1|202&5|62&5|678&4|924&2|472&5|665&4|373&4|834&3|393&3;68&5|168&5|3&5|366&4;21&3|866&5|584&1|202&5|62&5|678&4|924&2|472&5|665&4|373&4|834&3|393&3|68&5|168&5|3&5|366&4
716&1|1028&4|294&3|63&3|8&4|1041&3|742&3|88&4|234&4|9&3|12&4|763&4;159&3|53&2|739&3|1273&3;716&1|1028&4|294&3|63&3|8&4|1041&3|742&3|88&4|234&4|9&3|12&4|763&4|159&3|53&2|739&3|1273&3
172&5|651&3|168&4|673&2|230&2|792&4|387&1|185&5|47&5|150&5|735&3|709&4;1228&2|443&4|298&5|386&1;172&5|651&3|168&4|673&2|230&2|792&4|387&1|185&5|47&5|150&5|735&3|709&4|1228&2|443&4|298&5|386&1
443&4|939&4|504&4|233&3|39&3|642&4|470&4|98&5|449&3|581&4|12&4|23&4;564&1|1208&3|77&4|38&3;443&4|939&4|504&4|233&3|39&3|642&4|470&4|98&5|449&3|581&4|12&4|23&4|564&1|1208&3|77&4|38&3
203&5|809&2|462&3|1&4|188&3|387&2|597&4|820&2|952&4|455&2|483&3|234&4;751&4|62&2|849&2|798&2;203&5|809&2|462&3|1&4|188&3|387&2|597&4|820&2|952&4|455&2|483&3|234&4|751&4|62&2|849&2|798&2
23&5|1194&5|367&4|498&4|100&5|1124&4|607&4|174&4|511&5|497&4|50&4|481&3;527&3|213&5|605&4|22&5;23&5|1194&5|367&4|498&4|100&5|1124&4|607&4|174&4|511&5|497&4|50&4|481&3|527&3|213&5|605&4|22&5
238&3|31&5|526&4|50&5|523&4|751&4|83&5|615&4|294&3|250&3|1254&3|174&5;204&5|423&1|298&4|358&2;238&3|31&5|526&4|50&5|523&4|751&4|83&5|615&4|294&3|250&3|1254&3|174&5|204&5|423&1|298&4|358&2
292&4|121&4|685&3|1034&3|750&3|333&3|1016&2|118&4|1399&2|298&3|313&4|597&4;257&4|50&4|827&3|323&3;292&4|121&4|685&3|1034&3|750&3|333&3|1016&2|118&4|1399&2|298&3|313&4|597&4|257&4|50&4|827&3|323&3
1424&3|33&4|642&4|260&4|455&3|212&4|303&2|396&3|855&4|46&4|217&3|183&4;146&1|387&2|1045&2|578&2;1424&3|33&4|642&4|260&4|455&3|212&4|303&2|396&3|855&4|46&4|217&3|183&4|146&1|387&2|1045&2|578&2
243&4|301&5|323&4|902&5|878&4|304&4|881&4|289&5|333&5|313&5|300&5|879&5;339&5|286&4|326&5|269&5;243&4|301&5|323&4|902&5|878&4|304&4|881&4|289&5|333&5|313&5|300&5|879&5|339&5|286&4|326&5|269&5
248&3|50&5|762&3|294&3|127&5|1161&3|249&3|741&5|628&3|9&5|293&4|1012&4;181&4|1008&4|742&3|1017&3;248&3|50&5|762&3|294&3|127&5|1161&3|249&3|741&5|628&3|9&5|293&4|1012&4|181&4|1008&4|742&3|1017&3
423&5|79&4|70&2|510&4|339&4|204&5|210&5|427&3|433&1|275&4|474&3|485&4;511&5|496&4|318&5|526&5;423&5|79&4|70&2|510&4|339&4|204&5|210&5|427&3|433&1|275&4|474&3|485&4|511&5|496&4|318&5|526&5
48&5|212&5|588&5|127&5|47&5|194&4|82&4|623&3|1194&5|462&5|498&5|483&5;806&4|196&5|31&3|492&5;48&5|212&5|588&5|127&5|47&5|194&4|82&4|623&3|1194&5|462&5|498&5|483&5|806&4|196&5|31&3|492&5
163&2|433&3|132&4|204&2|1113&4|62&1|382&3|419&3|1404&2|170&4|306&4|100&4;502&1|64&3|241&2|712&2;163&2|433&3|132&4|204&2|1113&4|62&1|382&3|419&3|1404&2|170&4|306&4|100&4|502&1|64&3|241&2|712&2
217&3|520&4|125&4|191&4|238&4|197&3|81&2|2&4|729&4|163&4|231&3|735&5;756&3|828&3|228&4|571&1;217&3|520&4|125&4|191&4|238&4|197&3|81&2|2&4|729&4|163&4|231&3|735&5|756&3|828&3|228&4|571&1
99&5|56&5|447&4|275&4|289&4|629&4|302&4|129&4|692&4|519&5|197&5|180&5;499&4|7&4|617&5|132&5;99&5|56&5|447&4|275&4|289&4|629&4|302&4|129&4|692&4|519&5|197&5|180&5|499&4|7&4|617&5|132&5
521&4|222&4|603&5|15&4|650&2|515&2|245&4|657&5|705&5|419&4|474&3|969&2;479&5|606&4|484&5|161&2;521&4|222&4|603&5|15&4|650&2|515&2|245&4|657&5|705&5|419&4|474&3|969&2|479&5|606&4|484&5|161&2
478&4|582&3|208&5|64&5|246&2|752&2|856&4|319&3|1073&5|608&4|708&4|340&3;324&5|462&4|89&4|650&5;478&4|582&3|208&5|64&5|246&2|752&2|856&4|319&3|1073&5|608&4|708&4|340&3|324&5|462&4|89&4|650&5
321&3|428&4|8&3|1103&5|603&4|504&5|496&4|332&3|133&4|286&3|358&3|64&5;4&3|213&4|481&5|28&4;321&3|428&4|8&3|1103&5|603&4|504&5|496&4|332&3|133&4|286&3|358&3|64&5|4&3|213&4|481&5|28&4
749&3|354&1|326&1|269&3|537&3|132&4|902&2|355&2|194&3|347&3|1&5|111&4;482&4|531&3|462&5|196&3;749&3|354&1|326&1|269&3|537&3|132&4|902&2|355&2|194&3|347&3|1&5|111&4|482&4|531&3|462&5|196&3
1360&2|166&4|303&4|22&2|322&2|1558&5|174&4|505&5|14&5|945&3|633&4|172&5;708&4|23&4|210&4|518&1;1360&2|166&4|303&4|22&2|322&2|1558&5|174&4|505&5|14&5|945&3|633&4|172&5|708&4|23&4|210&4|518&1
257&4|151&5|127&5|406&2|252&4|118&2|106&3|150&4|276&3|824&3|273&3|844&4;3&4|685&3|456&3|928&3;257&4|151&5|127&5|406&2|252&4|118&2|106&3|150&4|276&3|824&3|273&3|844&4|3&4|685&3|456&3|928&3
945&5|136&5|25&1|152&1|864&3|568&5|427&4|728&3|511&5|710&5|508&1|150&1;577&2|388&2|1271&2|401&4;945&5|136&5|25&1|152&1|864&3|568&5|427&4|728&3|511&5|710&5|508&1|150&1|577&2|388&2|1271&2|401&4
195&5|181&5|618&3|423&5|651&5|318&5|498&3|683&3|205&5|264&4|480&4|135&4;662&4|418&2|134&4|504&3;195&5|181&5|618&3|423&5|651&5|318&5|498&3|683&3|205&5|264&4|480&4|135&4|662&4|418&2|134&4|504&3
651&4|50&5|56&3|180&3|202&3|169&3|48&4|96&4|98&3|423&4|181&5|28&3;168&3|73&3|318&4|531&4;651&4|50&5|56&3|180&3|202&3|169&3|48&4|96&4|98&3|423&4|181&5|28&3|168&3|73&3|318&4|531&4
900&2|89&4|216&4|603&5|793&2|507&4|327&3|523&5|611&5|210&4|260&2|185&5;180&5|174&5|187&5|170&5;900&2|89&4|216&4|603&5|793&2|507&4|327&3|523&5|611&5|210&4|260&2|185&5|180&5|174&5|187&5|170&5
275&4|740&4|209&3|100&4|195&5|648&4|175&5|116&5|256&5|14&3|713&3|748&5;10&5|477&5|144&4|153&5;275&4|740&4|209&3|100&4|195&5|648&4|175&5|116&5|256&5|14&3|713&3|748&5|10&5|477&5|144&4|153&5
300&3|286&4|262&3|303&3|321&3|258&4|313&3|272&5|292&3|302&4|269&5|288&3;294&3|325&1|245&3|322&2;300&3|286&4|262&3|303&3|321&3|258&4|313&3|272&5|292&3|302&4|269&5|288&3|294&3|325&1|245&3|322&2
313&5|205&5|520&4|589&5|153&3|98&4|444&4|452&2|194&5|173&4|132&5|436&3;737&3|496&5|142&3|186&2;313&5|205&5|520&4|589&5|153&3|98&4|444&4|452&2|194&5|173&4|132&5|436&3|737&3|496&5|142&3|186&2
521&5|1&4|216&4|288&4|135&3|100&1|273&4|523&4|509&4|117&5|357&5|690&4;56&5|522&5|692&5|42&5;521&5|1&4|216&4|288&4|135&3|100&1|273&4|523&4|509&4|117&5|357&5|690&4|56&5|522&5|692&5|42&5
272&4|323&3|690&2|322&4|294&3|328&4|333&5|288&5|315&4|326&5|307&4|1038&3;325&5|347&5|682&3|271&4;272&4|323&3|690&2|322&4|294&3|328&4|333&5|288&5|315&4|326&5|307&4|1038&3|325&5|347&5|682&3|271&4
245&4|328&2|268&2|678&2|332&5|321&2|288&4|313&4|312&5|748&1|336&2|879&5;683&1|323&2|1025&2|264&1;245&4|328&2|268&2|678&2|332&5|321&2|288&4|313&4|312&5|748&1|336&2|879&5|683&1|323&2|1025&2|264&1
1&4|506&4|208&4|207&4|402&3|66&4|69&3|44&4|1086&4|742&3|143&3|582&4;1297&2|443&3|223&4|155&3;1&4|506&4|208&4|207&4|402&3|66&4|69&3|44&4|1086&4|742&3|143&3|582&4|1297&2|443&3|223&4|155&3
682&5|117&3|343&5|258&4|245&5|147&5|892&5|689&5|319&3|121&5|306&5|1237&5;678&5|841&5|1089&5|827&5;682&5|117&3|343&5|258&4|245&5|147&5|892&5|689&5|319&3|121&5|306&5|1237&5|678&5|841&5|1089&5|827&5
258&5|118&4|252&3|678&3|121&4|288&4|515&5|866&4|323&2|24&3|1&5|127&5;411&3|225&3|1047&3|237&4;258&5|118&4|252&3|678&3|121&4|288&4|515&5|866&4|323&2|24&3|1&5|127&5|411&3|225&3|1047&3|237&4
302&4|435&4|89&5|471&3|167&3|282&3|423&4|204&3|690&3|12&5|879&3|97&3;281&4|610&3|29&3|62&3;302&4|435&4|89&5|471&3|167&3|282&3|423&4|204&3|690&3|12&5|879&3|97&3|281&4|610&3|29&3|62&3
273&4|1017&3|435&4|188&3|747&2|467&4|150&3|509&3|313&4|924&2|96&3|290&2;1217&1|779&1|162&3|163&4;273&4|1017&3|435&4|188&3|747&2|467&4|150&3|509&3|313&4|924&2|96&3|290&2|1217&1|779&1|162&3|163&4
367&3|475&4|1496&1|399&3|42&5|959&3|1011&2|4&4|66&3|407&1|154&5|1059&3;926&1|288&3|275&4|1&3;367&3|475&4|1496&1|399&3|42&5|959&3|1011&2|4&4|66&3|407&1|154&5|1059&3|926&1|288&3|275&4|1&3
265&4|186&4|382&2|87&3|132&4|944&2|55&2|214&2|203&3|966&4|283&3|15&3;423&5|959&4|148&3|419&4;265&4|186&4|382&2|87&3|132&4|944&2|55&2|214&2|203&3|966&4|283&3|15&3|423&5|959&4|148&3|419&4
813&3|25&4|257&4|508&2|319&3|150&5|242&3|303&4|124&4|302&4|268&5|9&5;275&5|1129&4|547&3|20&3;813&3|25&4|257&4|508&2|319&3|150&5|242&3|303&4|124&4|302&4|268&5|9&5|275&5|1129&4|547&3|20&3
197&3|33&1|188&5|318&3|1047&2|997&1|9&1|210&4|4&1|471&4|118&4|25&2;444&3|449&3|177&5|569&3;197&3|33&1|188&5|318&3|1047&2|997&1|9&1|210&4|4&1|471&4|118&4|25&2|444&3|449&3|177&5|569&3
283&4|143&2|535&4|1315&3|523&2|45&4|50&2|148&1|275&4|1010&2|455&1|244&4;176&3|137&2|8&3|265&3;283&4|143&2|535&4|1315&3|523&2|45&4|50&2|148&1|275&4|1010&2|455&1|244&4|176&3|137&2|8&3|265&3
948&4|288&4|24&4|363&3|405&4|566&4|472&2|55&3|226&5|50&5|147&3|827&3;540&2|92&4|89&4|233&4;948&4|288&4|24&4|363&3|405&4|566&4|472&2|55&3|226&5|50&5|147&3|827&3|540&2|92&4|89&4|233&4
1142&4|515&5|127&5|9&5|286&5|237&4|257&3|100&5|137&5|647&5|276&5|475&4;525&5|747&4|204&4|89&4;1142&4|515&5|127&5|9&5|286&5|237&4|257&3|100&5|137&5|647&5|276&5|475&4|525&5|747&4|204&4|89&4
855&5|647&4|174&4|709&5|211&3|215&3|435&5|969&5|154&4|659&3|172&4|210&3;419&5|727&2|584&3|383&3;855&5|647&4|174&4|709&5|211&3|215&3|435&5|969&5|154&4|659&3|172&4|210&3|419&5|727&2|584&3|383&3
71&4|108&5|4&3|118&1|23&4|799&1|92&3|160&1|544&4|559&2|628&3|42&5;940&2|819&4|1217&4|76&4;71&4|108&5|4&3|118&1|23&4|799&1|92&3|160&1|544&4|559&2|628&3|42&5|940&2|819&4|1217&4|76&4
286&2|332&4|326&4|328&4|682&4|294&5|748&5|245&2|288&4|678&4|358&3|302&3;261&1|881&4|873&4|292&3;286&2|332&4|326&4|328&4|682&4|294&5|748&5|245&2|288&4|678&4|358&3|302&3|261&1|881&4|873&4|292&3
2&4|144&4|715&3|47&3|472&4|849&5|208&5|523&5|568&5|385&5|252&3|96&5;21&3|87&4|628&4|196&5;2&4|144&4|715&3|47&3|472&4|849&5|208&5|523&5|568&5|385&5|252&3|96&5|21&3|87&4|628&4|196&5
69&5|237&4|521&1|97&5|1039&4|520&4|486&4|56&2|195&1|194&3|527&5|694&5;125&3|434&1|1275&1|1269&3;69&5|237&4|521&1|97&5|1039&4|520&4|486&4|56&2|195&1|194&3|527&5|694&5|125&3|434&1|1275&1|1269&3
1&5|378&5|71&5|186&4|418&5|205&4|180&3|66&5|520&5|584&3|199&5|196&4;1133&5|946&5|405&5|428&1;1&5|378&5|71&5|186&4|418&5|205&4|180&3|66&5|520&5|584&3|199&5|196&4|1133&5|946&5|405&5|428&1
